,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-4.39453125,-4.4453125,-6.07421875,-6.7109375,-5.3828125,-6.53125
1,-3.724609375,-6.37109375,-4.99609375,-5.375,-6.55078125,-6.6640625
