,agent0_kangaroo,agent1_kangaroo
0,0.0166666666666666,0.0
1,0.021875,0.0
2,0.0020833333333333,0.0
3,0.0177083333333333,0.0
4,0.0260416666666666,0.0
5,0.0260416666666666,0.0
6,0.0229166666666666,0.0
7,0.0166666666666666,0.0
8,0.0427083333333333,0.0
9,0.0302083333333333,0.0
