,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,0.0,0.0,0.0,0.140625,0.0052083333333333,0.0104166666666666
1,0.0,0.0,0.0,0.0416666666666666,0.0260416666666666,0.0208333333333333
2,0.0,0.0,0.0052083333333333,0.078125,0.0625,0.0260416666666666
3,0.0,0.0,0.0,0.140625,0.046875,0.0104166666666666
4,0.0,0.0,0.0,0.1875,0.0104166666666666,0.015625
5,0.0,0.0,0.0,0.0,0.03125,0.03125
6,0.0,0.0,0.0,0.0677083333333333,0.046875,0.046875
7,0.0,0.0,0.0,0.015625,0.0520833333333333,0.03125
8,0.0104166666666666,0.0,0.0,0.0,0.0208333333333333,0.09375
9,0.0,0.0,0.0052083333333333,0.0,0.0,0.015625
10,0.0,0.0,0.0,0.1302083333333333,0.15625,0.09375
11,0.0,0.0052083333333333,0.0,0.0052083333333333,0.0677083333333333,0.0416666666666666
12,0.0,0.0,0.0052083333333333,0.046875,0.1927083333333333,0.109375
13,0.0,0.0,0.03125,0.046875,0.0208333333333333,0.0052083333333333
14,0.0,0.078125,0.0208333333333333,0.0104166666666666,0.0208333333333333,0.0
15,0.0,0.0,0.0,0.015625,0.03125,0.0104166666666666
16,0.0,0.1041666666666666,0.296875,0.15625,0.234375,0.03125
17,0.0,0.0052083333333333,0.0,0.109375,0.1458333333333333,0.0052083333333333
18,0.0,0.015625,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0260416666666666,0.0052083333333333,0.0677083333333333,0.140625
