,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-2.01953125,-1.5673828125,-4.25,-4.83984375,-3.73828125,-6.0
1,-0.83154296875,-1.2392578125,-3.234375,-2.15234375,-3.4453125,-4.0234375
2,-0.57958984375,-2.708984375,-1.841796875,-3.8125,-4.953125,-4.234375
3,-0.8095703125,-0.94287109375,-0.7470703125,-2.109375,-1.2548828125,-1.451171875
4,-1.0478515625,-1.8623046875,-2.068359375,-4.9765625,-4.87109375,-4.66796875
5,-1.0126953125,-2.412109375,-3.513671875,-2.01953125,-2.859375,-3.1328125
6,-0.68994140625,-4.16015625,-4.234375,-4.84375,-5.18359375,-5.46875
7,-1.4306640625,-3.248046875,-4.1015625,-4.07421875,-4.125,-4.03515625
8,-0.6259765625,-0.56689453125,-2.298828125,-3.412109375,-4.25,-3.59765625
9,-0.87255859375,-1.59765625,-4.11328125,-4.80078125,-5.09375,-4.359375
10,-0.50634765625,-3.84375,-4.16015625,-4.07421875,-4.171875,-3.94140625
11,-2.60546875,-1.1142578125,-2.470703125,-3.814453125,-3.568359375,-6.2265625
12,-3.431640625,-1.7900390625,-3.5859375,-1.76953125,-2.13671875,-1.736328125
13,-2.6640625,-3.4609375,-1.7578125,-1.619140625,-3.541015625,-3.7265625
14,-1.0625,-1.44921875,-1.57421875,-1.9169921875,-2.140625,-1.771484375
15,-0.8349609375,-1.68359375,-2.6484375,-4.0234375,-4.3046875,-4.11328125
16,-0.92431640625,-0.83642578125,-2.341796875,-0.92919921875,-3.66796875,-4.03125
17,-0.8076171875,-0.236572265625,-0.560546875,-1.2158203125,-3.232421875,-3.203125
18,-2.45703125,-0.97412109375,-1.017578125,-2.125,-5.46875,-5.42578125
19,-0.71484375,-0.4853515625,-4.28515625,-2.392578125,-4.53515625,-4.52734375
