,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.0364583333333333,0.0,0.0,0.0,0.0052083333333333,0.0104166666666666
1,0.015625,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0052083333333333
2,0.03125,0.046875,0.0,0.0104166666666666,0.0,0.0208333333333333
3,0.03125,0.0052083333333333,0.0364583333333333,0.0364583333333333,0.0052083333333333,0.0208333333333333
4,0.0416666666666666,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0208333333333333,0.0052083333333333
5,0.015625,0.0,0.0052083333333333,0.0104166666666666,0.0,0.0
6,0.015625,0.0,0.0,0.0,0.0,0.0052083333333333
7,0.0260416666666666,0.0,0.0104166666666666,0.0,0.0052083333333333,0.0
8,0.015625,0.0208333333333333,0.0104166666666666,0.0,0.0052083333333333,0.0052083333333333
9,0.0260416666666666,0.0208333333333333,0.0208333333333333,0.0104166666666666,0.0208333333333333,0.0
10,0.0416666666666666,0.0364583333333333,0.03125,0.0,0.0052083333333333,0.0052083333333333
11,0.0416666666666666,0.0052083333333333,0.0,0.0104166666666666,0.0,0.0104166666666666
12,0.0208333333333333,0.0364583333333333,0.0,0.0,0.0,0.0
13,0.046875,0.0104166666666666,0.0,0.0520833333333333,0.0104166666666666,0.0052083333333333
14,0.0520833333333333,0.0208333333333333,0.0052083333333333,0.0,0.0,0.0
15,0.0104166666666666,0.0104166666666666,0.0,0.0,0.0,0.0260416666666666
16,0.0104166666666666,0.046875,0.0364583333333333,0.0052083333333333,0.0,0.0
17,0.0260416666666666,0.0052083333333333,0.0,0.0260416666666666,0.0,0.0
18,0.0208333333333333,0.09375,0.0,0.0052083333333333,0.0,0.0
19,0.03125,0.0364583333333333,0.0572916666666666,0.0,0.0052083333333333,0.0
