,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.84521484375,-1.16796875,-2.01953125,-2.951171875,-2.529296875,-2.33203125
1,-0.73779296875,-1.228515625,-1.5830078125,-1.6181640625,-2.544921875,-2.091796875
2,-0.87939453125,-1.9013671875,-0.6650390625,-3.0234375,-2.859375,-2.404296875
3,-0.73046875,-1.251953125,-4.01953125,-6.16015625,-4.3515625,-4.40625
4,-1.240234375,-3.18359375,-2.72265625,-2.822265625,-2.7734375,-2.662109375
5,-0.9404296875,-2.396484375,-2.611328125,-2.55078125,-2.58203125,-2.484375
6,-0.93115234375,-2.0625,-1.03515625,-2.845703125,-2.5859375,-2.50390625
7,-0.66943359375,-1.53125,-2.0078125,-1.84375,-2.349609375,-2.6953125
8,-0.77880859375,-0.9248046875,-0.8759765625,-1.7275390625,-1.9599609375,-2.326171875
9,-0.74462890625,-1.296875,-1.65234375,-2.2421875,-2.046875,-2.07421875
10,-1.1044921875,-1.541015625,-1.9951171875,-1.9326171875,-2.017578125,-2.09765625
11,-0.75048828125,-0.69873046875,-2.3984375,-4.1640625,-3.1953125,-2.755859375
12,-0.66259765625,-1.1064453125,-0.560546875,-1.5703125,-2.056640625,-2.5703125
13,-0.9951171875,-2.49609375,-1.5537109375,-2.13671875,-2.455078125,-2.63671875
14,-0.9326171875,-1.603515625,-0.64013671875,-1.63671875,-2.3984375,-1.994140625
15,-0.640625,-1.517578125,-3.126953125,-2.84765625,-1.96875,-2.607421875
16,-0.89306640625,-0.939453125,-1.3466796875,-2.775390625,-2.53515625,-2.181640625
17,-0.9921875,-1.162109375,-2.732421875,-2.515625,-2.4609375,-2.88671875
18,-0.71826171875,-1.4326171875,-1.6787109375,-2.982421875,-2.44921875,-2.74609375
19,-0.82568359375,-1.59765625,-1.345703125,-1.8603515625,-1.76953125,-2.177734375
