,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.50927734375,-0.2117919921875,-2.287109375,-0.385498046875,-0.5078125,-0.33837890625
1,-0.81298828125,-0.9296875,-1.333984375,-1.49609375,-1.0986328125,-1.216796875
2,-0.375,-0.252685546875,-0.18115234375,-0.180419921875,-0.2232666015625,-0.27392578125
3,-0.430908203125,-0.68115234375,-0.20751953125,-0.1800537109375,-0.464111328125,-0.44384765625
4,-0.45654296875,-0.39306640625,-0.2783203125,-0.30419921875,-0.1195068359375,-0.1422119140625
5,-0.43017578125,-0.51513671875,-0.1568603515625,-0.12347412109375,-0.09814453125,-0.28466796875
6,-0.226806640625,-0.646484375,-0.58251953125,-0.454833984375,-0.43603515625,-1.0615234375
7,-0.79296875,-0.246826171875,-0.2880859375,-0.215087890625,-0.24169921875,-0.370361328125
8,-0.337646484375,-0.299072265625,-0.310546875,-0.1370849609375,-0.1746826171875,-0.1763916015625
9,-0.6943359375,-0.57421875,-0.5283203125,-0.1053466796875,-0.179931640625,-0.2039794921875
10,-1.880859375,-1.58203125,-0.7216796875,-3.365234375,-4.47265625,-0.1788330078125
11,-0.615234375,-0.896484375,-0.39697265625,-0.2196044921875,-0.269775390625,-0.63916015625
12,-0.243896484375,-1.423828125,-0.5400390625,-0.2783203125,-0.2200927734375,-0.41796875
13,-1.0322265625,-2.146484375,-0.7421875,-0.327880859375,-0.335693359375,-0.418212890625
14,-0.429931640625,-0.16162109375,-0.1295166015625,-0.08184814453125,-0.12841796875,-0.186767578125
15,-0.325927734375,-0.376708984375,-0.474853515625,-0.13671875,-0.1495361328125,-0.2047119140625
16,-0.71728515625,-0.55859375,-0.478515625,-0.1429443359375,-0.328857421875,-0.233642578125
17,-0.55712890625,-1.0986328125,-0.75244140625,-0.2388916015625,-0.1629638671875,-0.3349609375
18,-0.492431640625,-0.3837890625,-0.18408203125,-0.344482421875,-0.84033203125,-0.460693359375
19,-0.2120361328125,-0.290283203125,-0.129638671875,-0.1329345703125,-0.11102294921875,-0.12445068359375
