,agent0_kangaroo,agent1_kangaroo
0,0.0260416666666666,0.0963541666666666
1,0.09375,0.0807291666666666
2,0.0494791666666666,0.0807291666666666
3,0.0546875,0.1119791666666666
4,0.03125,0.09375
5,0.0338541666666666,0.1432291666666666
6,0.03125,0.1119791666666666
7,0.0494791666666666,0.0390625
8,0.0390625,0.2578125
9,0.0364583333333333,0.578125
