,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.1861572265625,-0.97119140625,-1.083984375,-1.3828125,-2.39453125,-2.439453125
1,-0.491943359375,-1.126953125,-1.046875,-1.798828125,-2.521484375,-2.59765625
2,-1.0751953125,-2.107421875,-2.109375,-1.1611328125,-1.5048828125,-1.583984375
3,-0.401611328125,-1.6689453125,-2.05078125,-2.55859375,-2.5078125,-2.322265625
4,-0.23876953125,-1.34375,-0.712890625,-0.88623046875,-1.7060546875,-2.76953125
5,-0.1759033203125,-0.70947265625,-1.83984375,-2.5703125,-2.763671875,-2.263671875
6,-0.2469482421875,-1.4755859375,-1.884765625,-1.9140625,-1.9697265625,-2.287109375
7,-0.320068359375,-0.498291015625,-0.86181640625,-0.72705078125,-1.2138671875,-3.1875
8,-0.268798828125,-2.1171875,-1.9970703125,-2.25,-2.05859375,-1.9638671875
9,-0.347412109375,-0.9248046875,-2.119140625,-2.65625,-2.92578125,-2.671875
10,-0.74169921875,-0.60205078125,-0.42822265625,-2.7890625,-2.271484375,-2.20703125
11,-1.115234375,-1.9755859375,-2.87109375,-2.65234375,-3.103515625,-2.80078125
12,-0.122314453125,-1.1064453125,-0.86181640625,-2.345703125,-2.650390625,-2.43359375
13,-0.390625,-1.0771484375,-2.51171875,-1.8623046875,-2.392578125,-2.841796875
14,-2.48046875,-2.501953125,-3.5078125,-3.5703125,-4.3046875,-3.060546875
15,-0.410888671875,-0.7060546875,-1.568359375,-2.16015625,-1.591796875,-2.04296875
16,-0.50537109375,-1.5517578125,-2.529296875,-2.474609375,-2.474609375,-2.365234375
17,-0.1707763671875,-0.7802734375,-1.95703125,-2.404296875,-2.69921875,-2.453125
18,-0.306640625,-0.9990234375,-1.728515625,-2.28515625,-2.248046875,-2.3046875
19,-0.435302734375,-2.25390625,-0.931640625,-0.58447265625,-1.1552734375,-2.802734375
