,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.2476806640625,-1.1875,-1.078125,-1.513671875,-2.12890625,-2.439453125
1,-0.277587890625,-1.3505859375,-0.91796875,-2.052734375,-2.4609375,-2.59765625
2,-0.50927734375,-1.5,-3.416015625,-1.34375,-1.9755859375,-1.583984375
3,-0.28662109375,-1.57421875,-1.8916015625,-2.60546875,-2.673828125,-2.322265625
4,-0.223876953125,-1.6162109375,-0.5703125,-0.77587890625,-1.294921875,-2.76953125
5,-0.31201171875,-0.6376953125,-1.677734375,-2.365234375,-2.24609375,-2.263671875
6,-0.430419921875,-1.865234375,-2.40234375,-2.162109375,-2.447265625,-2.287109375
7,-0.3671875,-0.62548828125,-0.9267578125,-0.6845703125,-1.9580078125,-3.1875
8,-0.57275390625,-2.91796875,-2.4296875,-2.4296875,-2.4296875,-1.9638671875
9,-0.37158203125,-0.990234375,-2.564453125,-2.546875,-2.869140625,-2.671875
10,-0.56298828125,-0.4853515625,-0.484130859375,-2.517578125,-2.173828125,-2.20703125
11,-0.30615234375,-0.8857421875,-1.2802734375,-1.3623046875,-2.67578125,-2.80078125
12,-0.6884765625,-1.421875,-0.69189453125,-2.5078125,-2.611328125,-2.43359375
13,-0.22265625,-1.2548828125,-2.5234375,-1.9423828125,-2.97265625,-2.841796875
14,-0.8056640625,-1.03125,-2.09375,-3.16015625,-3.46484375,-3.060546875
15,-0.221923828125,-0.64453125,-1.84375,-2.203125,-2.244140625,-2.04296875
16,-0.330078125,-1.228515625,-2.9765625,-3.03125,-3.07421875,-2.365234375
17,-0.218994140625,-1.2705078125,-2.5390625,-2.521484375,-1.8955078125,-2.453125
18,-0.2291259765625,-1.453125,-2.095703125,-2.283203125,-2.658203125,-2.3046875
19,-0.43408203125,-1.9736328125,-0.76806640625,-0.505859375,-1.6865234375,-2.802734375
