,agent0_giraffe,agent1_giraffe
0,0.1083333333333333,0.6614583333333334
1,0.109375,0.71875
2,0.0885416666666666,0.7145833333333333
3,0.0895833333333333,0.775
4,0.0833333333333333,0.7166666666666667
5,0.0979166666666666,0.6802083333333333
6,0.0739583333333333,0.7145833333333333
7,0.0895833333333333,0.7385416666666667
8,0.0635416666666666,0.0
9,0.046875,0.9947916666666666
