,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,0.1458333333333333,0.0364583333333333,0.1614583333333333,0.078125,0.109375,0.1510416666666666
1,0.1458333333333333,0.1666666666666666,0.1875,0.0885416666666666,0.0208333333333333,0.046875
2,0.171875,0.1822916666666666,0.03125,0.0260416666666666,0.1458333333333333,0.03125
3,0.109375,0.109375,0.0416666666666666,0.0416666666666666,0.0208333333333333,0.09375
4,0.15625,0.1041666666666666,0.0833333333333333,0.0625,0.0364583333333333,0.0364583333333333
5,0.03125,0.0572916666666666,0.015625,0.0625,0.0729166666666666,0.0364583333333333
6,0.1354166666666666,0.0520833333333333,0.203125,0.1197916666666666,0.1614583333333333,0.1354166666666666
7,0.0572916666666666,0.0572916666666666,0.03125,0.09375,0.1302083333333333,0.0260416666666666
8,0.0989583333333333,0.015625,0.046875,0.4270833333333333,0.2395833333333333,0.1354166666666666
9,0.0572916666666666,0.1197916666666666,0.0729166666666666,0.0260416666666666,0.0364583333333333,0.0
10,0.0833333333333333,0.03125,0.109375,0.1875,0.1197916666666666,0.0677083333333333
11,0.1145833333333333,0.03125,0.015625,0.0104166666666666,0.046875,0.015625
12,0.140625,0.0416666666666666,0.078125,0.0520833333333333,0.0572916666666666,0.0625
13,0.0833333333333333,0.0885416666666666,0.0208333333333333,0.0520833333333333,0.109375,0.09375
14,0.1458333333333333,0.0729166666666666,0.03125,0.0364583333333333,0.0520833333333333,0.0208333333333333
15,0.0677083333333333,0.5989583333333334,0.8697916666666666,0.5885416666666666,0.203125,0.03125
16,0.125,0.0416666666666666,0.0416666666666666,0.0677083333333333,0.203125,0.03125
17,0.0729166666666666,0.109375,0.015625,0.015625,0.1458333333333333,0.0572916666666666
18,0.09375,0.0520833333333333,0.0572916666666666,0.0885416666666666,0.1041666666666666,0.0833333333333333
19,0.1145833333333333,0.1666666666666666,0.125,0.15625,0.0885416666666666,0.057291666666666664
