,agent0_koala,agent1_koala
0,0.0677083333333333,0.0
1,0.090625,0.0
2,0.09375,0.0
3,0.071875,0.0
4,0.0822916666666666,0.0
5,0.0770833333333333,0.0
6,0.08125,0.0
7,0.078125,0.0
8,0.0052083333333333,0.0
9,0.0,0.0
