,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-0.52294921875,-1.5146484375,-3.31640625,-4.3984375,-6.79296875,-8.0
1,-0.400634765625,-0.71923828125,-2.8359375,-3.837890625,-2.92578125,-4.26953125
2,-0.43505859375,-1.5576171875,-1.8916015625,-3.564453125,-4.44921875,-4.5078125
3,-0.467529296875,-2.36328125,-3.703125,-4.53515625,-4.65234375,-4.4765625
4,-0.56494140625,-1.5712890625,-1.3291015625,-3.26171875,-3.6171875,-3.900390625
5,-0.60986328125,-1.5791015625,-5.93359375,-5.80859375,-4.578125,-5.12109375
6,-0.47509765625,-4.2109375,-4.8046875,-5.796875,-5.4765625,-3.802734375
7,-0.5244140625,-1.814453125,-2.46484375,-4.02734375,-4.02734375,-4.37109375
8,-0.52880859375,-1.888671875,-3.373046875,-3.876953125,-4.24609375,-4.40234375
9,-0.425537109375,-1.6826171875,-4.66796875,-5.13671875,-4.30859375,-4.671875
10,-0.4697265625,-2.46875,-1.419921875,-2.8515625,-1.19921875,-4.57421875
11,-0.60693359375,-1.330078125,-2.283203125,-4.26953125,-4.59375,-3.849609375
12,-0.53662109375,-1.8603515625,-1.4833984375,-2.03515625,-3.9609375,-4.26171875
13,-0.52783203125,-1.59375,-0.94775390625,-1.3037109375,-3.49609375,-3.7890625
14,-0.83349609375,-2.044921875,-2.78515625,-2.5703125,-3.908203125,-3.4296875
15,-1.931640625,-2.82421875,-2.685546875,-2.6484375,-3.978515625,-3.890625
16,-0.53857421875,-1.9248046875,-2.4375,-2.2734375,-4.2421875,-5.7421875
17,-0.41259765625,-0.98486328125,-4.3828125,-5.19140625,-6.02734375,-5.7421875
18,-0.4814453125,-1.2265625,-2.310546875,-4.20703125,-5.08984375,-5.078125
19,-0.42626953125,-3.16796875,-3.740234375,-3.626953125,-3.626953125,-3.96875
