,agent0_giraffe,agent1_giraffe,agent2_giraffe
0,0.0041666666666666,0.040625,0.0
1,0.0229166666666666,0.1197916666666666,0.1947916666666666
2,0.0208333333333333,0.1197916666666666,0.0
3,0.0041666666666666,0.0572916666666666,0.2104166666666666
4,0.0,0.0,0.2989583333333333
5,0.0125,0.2354166666666666,0.6552083333333333
6,0.0520833333333333,0.0,0.203125
7,0.0375,0.4614583333333333,0.0
8,0.0260416666666666,0.09375,0.0979166666666666
9,0.0145833333333333,0.0041666666666666,0.0
