,agent0_penguin,agent1_penguin
0,0.3958333333333333,0.7666666666666667
1,0.4416666666666666,0.7885416666666667
2,0.3927083333333333,0.7802083333333333
3,0.3989583333333333,0.7927083333333333
4,0.4020833333333333,0.7697916666666667
5,0.3979166666666666,0.7864583333333334
6,0.4135416666666666,0.79375
7,0.3791666666666666,0.81875
8,0.0177083333333333,0.5072916666666667
9,0.128125,0.06458333333333334
