,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-0.2958984375,-1.4619140625,-6.0078125,-7.421875,-7.28125,-7.41796875
1,-0.3193359375,-3.998046875,-0.56787109375,-3.828125,-6.84375,-7.86328125
2,-0.32470703125,-3.33984375,-4.2265625,-7.99609375,-9.34375,-7.6953125
3,-0.21240234375,-0.13671875,-1.560546875,-4.0859375,-8.546875,-7.3671875
4,-0.315185546875,-0.375244140625,-0.8876953125,-0.58056640625,-3.2421875,-6.80078125
5,-0.2027587890625,-0.324951171875,-2.845703125,-7.8828125,-6.33984375,-5.45703125
6,-0.373046875,-5.52734375,-0.477294921875,-1.1396484375,-3.431640625,-0.361083984375
7,-0.315673828125,-8.703125,-9.6171875,-9.40625,-9.484375,-9.03125
8,-0.29931640625,-2.26953125,-8.40625,-10.5,-7.14453125,-7.5546875
9,-0.2449951171875,-0.69580078125,-3.74609375,-8.875,-10.140625,-9.5625
10,-0.2431640625,-6.17578125,-8.8203125,-9.046875,-8.5390625,-5.96875
11,-0.20654296875,-0.50439453125,-5.9140625,-7.69921875,-7.69921875,-7.3046875
12,-0.31103515625,-1.30859375,-3.7109375,-4.703125,-6.6484375,-6.9140625
13,-0.239501953125,-0.5322265625,-1.7216796875,-1.306640625,-5.5234375,-3.17578125
14,-0.391845703125,-0.50439453125,-2.869140625,-7.609375,-9.21875,-8.0390625
15,-0.3037109375,-1.0009765625,-6.44140625,-8.015625,-8.265625,-8.53125
16,-0.214111328125,-0.8046875,-0.278076171875,-0.404296875,-2.666015625,-7.203125
17,-0.201171875,-0.68505859375,-0.393310546875,-6.8125,-7.8515625,-7.83984375
18,-0.34033203125,-0.2186279296875,-0.8779296875,-2.861328125,-2.6015625,-2.837890625
19,-0.202392578125,-0.0933837890625,-4.4140625,-3.767578125,-7.3984375,-6.33984375
