,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.0625,0.0572916666666666,0.2135416666666666,0.1302083333333333,0.1458333333333333,0.1302083333333333
1,0.078125,0.125,0.046875,0.03125,0.4114583333333333,0.0729166666666666
2,0.09375,0.0208333333333333,0.0052083333333333,0.1614583333333333,0.3541666666666667,0.1822916666666666
3,0.015625,0.0208333333333333,0.0572916666666666,0.1041666666666666,0.1510416666666666,0.4322916666666667
4,0.2395833333333333,0.0833333333333333,0.0364583333333333,0.0677083333333333,0.2447916666666666,0.25
5,0.0677083333333333,0.0364583333333333,0.109375,0.09375,0.2552083333333333,0.3229166666666667
6,0.0364583333333333,0.4427083333333333,0.0364583333333333,0.0520833333333333,0.1197916666666666,0.1458333333333333
7,0.015625,0.1979166666666666,0.2239583333333333,0.21875,0.234375,0.125
8,0.0208333333333333,0.078125,0.0833333333333333,0.125,0.2760416666666667,0.2447916666666666
9,0.015625,0.0208333333333333,0.0052083333333333,0.3333333333333333,0.3489583333333333,0.140625
10,0.0520833333333333,0.1302083333333333,0.0833333333333333,0.0833333333333333,0.0729166666666666,0.4583333333333333
11,0.1822916666666666,0.046875,0.1979166666666666,0.171875,0.2864583333333333,0.0677083333333333
12,0.1145833333333333,0.0208333333333333,0.1041666666666666,0.2552083333333333,0.1875,0.125
13,0.0677083333333333,0.0208333333333333,0.0104166666666666,0.0260416666666666,0.0,0.0104166666666666
14,0.0520833333333333,0.0625,0.03125,0.40625,0.3177083333333333,0.2239583333333333
15,0.0208333333333333,0.0364583333333333,0.2864583333333333,0.0833333333333333,0.140625,0.109375
16,0.0208333333333333,0.0104166666666666,0.0572916666666666,0.0052083333333333,0.0520833333333333,0.4635416666666667
17,0.1354166666666666,0.171875,0.1145833333333333,0.203125,0.2604166666666667,0.265625
18,0.0885416666666666,0.109375,0.1145833333333333,0.0677083333333333,0.1041666666666666,0.3125
19,0.046875,0.109375,0.1302083333333333,0.25,0.0885416666666666,0.21354166666666666
