,agent0_koala,agent1_koala
0,0.2083333333333333,0.0
1,0.2083333333333333,0.0833333333333333
2,0.125,0.0416666666666666
3,0.2083333333333333,0.0416666666666666
4,0.0416666666666666,0.0
5,0.2083333333333333,0.0833333333333333
6,0.1666666666666666,0.0833333333333333
7,0.0833333333333333,0.0833333333333333
8,0.0,0.0
9,0.0,0.0
