,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.0416666666666666,0.046875,0.1822916666666666,0.1770833333333333,0.2395833333333333,0.2708333333333333
1,0.0677083333333333,0.015625,0.1875,0.2708333333333333,0.2760416666666667,0.1510416666666666
2,0.0572916666666666,0.0416666666666666,0.25,0.296875,0.3489583333333333,0.1822916666666666
3,0.015625,0.03125,0.1041666666666666,0.25,0.171875,0.203125
4,0.0260416666666666,0.015625,0.03125,0.0364583333333333,0.34375,0.2135416666666666
5,0.0625,0.0520833333333333,0.1145833333333333,0.015625,0.3802083333333333,0.1822916666666666
6,0.1145833333333333,0.0260416666666666,0.0104166666666666,0.0989583333333333,0.4427083333333333,0.3020833333333333
7,0.0364583333333333,0.0052083333333333,0.296875,0.3125,0.1875,0.1145833333333333
8,0.03125,0.1354166666666666,0.0416666666666666,0.0729166666666666,0.1041666666666666,0.125
9,0.03125,0.0833333333333333,0.0520833333333333,0.1302083333333333,0.234375,0.1354166666666666
10,0.0260416666666666,0.3020833333333333,0.203125,0.2083333333333333,0.21875,0.140625
11,0.03125,0.03125,0.171875,0.3072916666666667,0.3645833333333333,0.3125
12,0.140625,0.109375,0.0052083333333333,0.0520833333333333,0.2916666666666667,0.140625
13,0.0729166666666666,0.28125,0.2239583333333333,0.234375,0.3229166666666667,0.203125
14,0.03125,0.0260416666666666,0.0104166666666666,0.296875,0.2760416666666667,0.2916666666666667
15,0.03125,0.0208333333333333,0.3333333333333333,0.3333333333333333,0.375,0.203125
16,0.0833333333333333,0.0677083333333333,0.3020833333333333,0.2864583333333333,0.140625,0.3020833333333333
17,0.046875,0.1197916666666666,0.078125,0.359375,0.1927083333333333,0.3697916666666667
18,0.0729166666666666,0.0572916666666666,0.40625,0.390625,0.2916666666666667,0.1875
19,0.0260416666666666,0.2604166666666667,0.3072916666666667,0.203125,0.125,0.109375
