,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.078125,0.015625,0.0520833333333333,0.0677083333333333,0.1197916666666666,0.2083333333333333
1,0.109375,0.03125,0.1875,0.40625,0.0989583333333333,0.1510416666666666
2,0.1354166666666666,0.078125,0.3645833333333333,0.359375,0.3489583333333333,0.1614583333333333
3,0.1145833333333333,0.109375,0.2239583333333333,0.3125,0.1666666666666666,0.1927083333333333
4,0.109375,0.046875,0.1354166666666666,0.0729166666666666,0.4479166666666667,0.2708333333333333
5,0.0729166666666666,0.0208333333333333,0.015625,0.0208333333333333,0.328125,0.2708333333333333
6,0.1197916666666666,0.0364583333333333,0.0416666666666666,0.046875,0.3385416666666667,0.2864583333333333
7,0.0729166666666666,0.0364583333333333,0.4114583333333333,0.2083333333333333,0.1666666666666666,0.0833333333333333
8,0.0885416666666666,0.0364583333333333,0.0729166666666666,0.03125,0.0625,0.1145833333333333
9,0.0989583333333333,0.0208333333333333,0.0833333333333333,0.1927083333333333,0.2083333333333333,0.1510416666666666
10,0.09375,0.28125,0.1979166666666666,0.2239583333333333,0.2447916666666666,0.125
11,0.1145833333333333,0.0520833333333333,0.1770833333333333,0.234375,0.5,0.3020833333333333
12,0.09375,0.03125,0.0416666666666666,0.078125,0.2447916666666666,0.0833333333333333
13,0.15625,0.28125,0.1614583333333333,0.171875,0.1666666666666666,0.2291666666666666
14,0.0625,0.0364583333333333,0.0104166666666666,0.265625,0.4583333333333333,0.2708333333333333
15,0.078125,0.0677083333333333,0.296875,0.25,0.234375,0.1302083333333333
16,0.125,0.046875,0.1875,0.3229166666666667,0.4114583333333333,0.3697916666666667
17,0.078125,0.03125,0.0416666666666666,0.25,0.2604166666666667,0.390625
18,0.0989583333333333,0.0416666666666666,0.640625,0.3072916666666667,0.3072916666666667,0.2083333333333333
19,0.046875,0.34375,0.2864583333333333,0.1979166666666666,0.171875,0.13541666666666666
