,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
049,-4.043304443359375,-1.644866943359375,-5.926116943359375,-8.801116943359375,-7.551206703923526,-6.810499921441078,-7.340223669027182,-6.894877672138136,-7.160550354205043,-8.022272491827607
050,-4.097200870513916,-1.972200870513916,-5.730013370513916,-8.659700393676758,-7.198922144685639,-6.186248738318682,-6.737897870334564,-6.472214937110948,-6.972382409789134,-7.8544075302779675
051,-3.8116695880889893,-1.7726070880889893,-5.96791934967041,-8.19448184967041,-7.577442754220101,-6.780728571116924,-7.241420863007079,-6.58512032022918,-7.139923325798009,-7.90660872682929
052,-4.173513889312744,-1.8063263893127441,-5.728201389312744,-8.696951866149902,-7.798667180715711,-6.323886148631573,-7.126706359493255,-6.392277002248193,-6.947075716874679,-8.11073949933052
053,-4.019776344299316,-1.8479015827178955,-5.996338844299316,-8.222901344299316,-7.410552013490815,-6.802384220063686,-7.144830940662359,-6.6135383843648015,-7.058989394296077,-7.792674766853452
054,-4.296525001525879,-1.9683997631072998,-6.288712501525879,-9.015275001525879,-7.468461034819484,-6.955435335636139,-7.562186478902731,-6.898096084558347,-7.398129343109758,-8.048634646460414
055,-4.125916004180908,-1.844665765762329,-5.938416004180908,-8.82904052734375,-7.438485739185126,-6.750061433762312,-7.2743866438140685,-6.750923752754716,-7.118174192793958,-8.053130889311433
056,-4.032130241394043,-1.813380479812622,-5.977442741394043,-8.500880241394043,-7.422878377008601,-6.816617179661989,-7.118123291380471,-6.6493288277961256,-7.024417752989393,-7.86397367157042
057,-3.794980525970459,-1.6934181451797485,-5.841855525970459,-8.248106002807617,-7.295151457481552,-6.585858941078186,-6.927870747407724,-6.224683880680459,-6.99041854547977,-7.467773865908384
058,-2.891975164413452,-1.3060376644134521,-4.548225402832031,-7.321662902832031,-6.634290091053117,-5.597213964909315,-6.2201602441055,-6.493556737721519,-5.478018635883927,-7.133534664288163
059,-3.3660712242126465,-1.358258843421936,-5.1707587242126465,-8.014509201049805,-7.139620655470935,-6.034569688141346,-6.623927592270775,-6.639524221300235,-6.092722173591028,-7.192432215437293
060,-4.2189483642578125,-1.8283236026763916,-6.1330108642578125,-8.625198364257812,-7.195645204104949,-6.641777642071247,-7.195572016753431,-6.4923968314524245,-6.906533714463876,-7.639913480728865
061,-3.0587401390075684,-1.4728026390075684,-5.504052639007568,-6.972802639007568,-6.972887870018894,-6.311433665454388,-6.324410079898371,-6.972812294913638,-6.636903046841326,-7.447711991146207
062,-4.096507549285889,-2.0261950492858887,-5.838695049285889,-8.471508026123047,-7.18266758826212,-6.479869619011879,-6.846598382639058,-6.59652531131178,-6.93267330902745,-7.956610653549433
063,-3.984997034072876,-1.781872034072876,-5.899059772491455,-8.367809295654297,-7.164819350728067,-6.66164530813694,-6.985057471370965,-6.461571097309388,-7.047618620184949,-7.819378854706883
064,-4.05669641494751,-1.7129462957382202,-6.13482141494751,-8.189508438110352,-7.174005739419954,-6.909750327467918,-7.048929332653643,-6.494206070853579,-7.197417135423166,-7.8188702296465635
065,-4.547366619110107,-2.1879916191101074,-6.000491619110107,-8.656742095947266,-7.047533021439449,-6.543393671512604,-6.719327922910452,-6.508317351253936,-7.086597190078464,-7.927340041846037
066,-4.202617168426514,-1.8276172876358032,-5.897929668426514,-8.913555145263672,-7.194901580885926,-6.788012534379959,-6.999536513299972,-6.624502062748434,-7.0855226473504445,-7.77386936545372
067,-4.103977680206299,-2.0805399417877197,-5.994602680206299,-8.55710220336914,-7.338503111008322,-6.474650822579861,-7.283755298369215,-6.385241150765069,-7.158817875650129,-7.760088736191392
068,-3.963587760925293,-1.877650260925293,-5.885462760925293,-8.666712760925293,-7.51841281898669,-6.698468692600727,-7.205836294218898,-6.7448496817833075,-7.088718763348879,-7.873297402635217
069,-4.1246514320373535,-1.8902761936187744,-5.8121514320373535,-8.437150955200195,-7.351398450991837,-6.599437430500984,-7.1247189022178645,-6.601225852895368,-7.038861025488586,-7.724727872759104
070,-3.9277398586273193,-1.7558648586273193,-5.873052597045898,-8.365240097045898,-7.888792388999718,-6.960989326238632,-7.4981182792107575,-6.802753686812139,-7.279404515793431,-8.070949794724584
071,-3.4390792846679688,-1.3687669038772583,-4.923454284667969,-7.017204284667969,-6.290846446077921,-5.668961677700281,-5.868837950081797,-6.009411334800461,-6.111082664836431,-7.379351222887635
072,-5.006425857543945,-2.045488119125366,-5.889238357543945,-8.857988357543945,-7.389340872279718,-6.830008137971163,-6.725221632863395,-6.404873490282625,-6.951846832111187,-7.850000932812691
073,-4.181685447692871,-2.134810447692871,-5.673872947692871,-8.767622947692871,-7.29898726286774,-6.2388604283332825,-6.861430524120806,-6.50200712676633,-6.713046663775458,-7.6452076099812984
074,-3.455587148666382,-1.5883996486663818,-5.166524410247803,-7.838399410247803,-6.99483416757721,-5.937464401125908,-6.291618819544965,-6.354051231977792,-5.877632126619574,-7.181427976116538
075,-4.2009477615356445,-1.9118854999542236,-6.3650102615356445,-8.115010261535645,-7.334027373872232,-6.9079020619392395,-7.076061242340074,-6.70097243755481,-7.357406475217431,-8.112265724688768
076,-4.086120128631592,-2.062682628631592,-5.922057628631592,-7.984557628631592,-7.172230586351361,-6.183886706829071,-6.633093948250462,-6.58613753303689,-6.805018175611622,-7.735210908576846
077,-4.076436996459961,-1.91237473487854,-6.052999496459961,-8.709249496459961,-7.013559814295149,-6.765440709888935,-6.490075110508769,-6.505669832161402,-7.036995883907366,-7.6585588529706
078,-3.3963589668273926,-1.2401089668273926,-5.208858966827393,-8.06823444366455,-7.1152279306188575,-6.367147941142321,-6.451089738864539,-6.794812083122451,-6.130836481563165,-7.37255119998008
079,-4.193264007568359,-1.9979515075683594,-5.505764007568359,-7.982326507568359,-6.943406452526688,-5.928262270987034,-6.58395731215569,-6.27140283575045,-6.6387098938721465,-7.53550742380321
080,-2.7342700958251953,-1.7108327150344849,-5.335832595825195,-5.913957595825195,-7.812586765998276,-6.319190829992294,-6.257773635588819,-5.648359536760836,-6.929724683199311,-6.969559863209724
081,-3.8779172897338867,-1.5810422897338867,-5.831042289733887,-8.799792289733887,-7.581236224446911,-6.663866646587849,-7.424857137484651,-6.5810546874236024,-7.0342856575516635,-7.688383312895894
082,-4.082869529724121,-1.8875572681427002,-5.950057029724121,-8.754744529724121,-7.184524770251301,-6.63765861839056,-7.05947005676353,-6.786004304837661,-7.114217395763262,-7.965751346200705
083,-3.7214510440826416,-1.8777010440826416,-5.8464508056640625,-7.5027008056640625,-6.932703922037035,-6.097570385783911,-6.323178516089683,-6.479291915484282,-7.0341011172859,-7.629330897703767
084,-4.025112628936768,-1.9782377481460571,-6.040737628936768,-8.673550605773926,-7.853319283967721,-6.901518449187279,-7.697031258583593,-6.7907474040503075,-7.2673786847735755,-7.945809168741107
085,-2.9935312271118164,-1.2982187271118164,-4.845093727111816,-7.782593727111816,-6.907744396303315,-5.816871527582407,-6.251402853173204,-6.759176492485494,-5.813963525273721,-7.2996273171156645
086,-3.7207868099212646,-1.4942243099212646,-5.0489115715026855,-8.548912048339844,-7.5647014243586455,-6.3587664514780045,-7.103652833447995,-6.767674565230664,-6.377151482658519,-7.247687220573425
087,-3.224487781524658,-1.3963629007339478,-5.396362781524658,-6.802612781524658,-6.716810098136193,-5.940659204497933,-6.294881102156069,-6.771386623098806,-6.482382532551128,-7.509973941370845
088,-3.4163661003112793,-1.2835534811019897,-5.221053600311279,-7.728866100311279,-7.213327404111624,-5.9714780151844025,-6.736739752806898,-6.744505882154044,-6.900789378909394,-7.477259150706232
089,-3.474797487258911,-1.4826099872589111,-5.01386022567749,-8.052922248840332,-7.131295531085925,-5.979462623596191,-6.529565569508122,-6.592007636772905,-5.920297962686163,-7.181601986289024
090,-3.465907096862793,-1.372157096862793,-5.067469596862793,-7.950282096862793,-6.731630082096672,-6.067780241370201,-6.278429150337615,-6.856540679895261,-6.1456651662738295,-7.576860958710313
091,-4.018935203552246,-1.925184965133667,-5.823622703552246,-8.511122703552246,-7.480018128306256,-6.729573450982571,-7.065864799915289,-6.800194382625705,-6.901866309759498,-7.9684596713632345
092,-4.419910907745361,-2.0995984077453613,-6.005848407745361,-9.25584888458252,-7.654364225178142,-6.605745047330856,-7.232455014211155,-6.826169133152689,-6.959076756858849,-8.075580001808703
093,-4.479401111602783,-2.198151111602783,-6.041901111602783,-8.901275634765625,-7.510808097911649,-6.686860904097557,-7.065407035392127,-6.635664939784874,-7.151477197461645,-8.032980555668473
094,-4.518060207366943,-2.1586852073669434,-6.299310207366943,-9.205560684204102,-7.525944111184799,-6.80267408490181,-7.400908469513524,-7.057131648023642,-7.330666059613577,-8.21234711445868
095,-3.361891746520996,-1.3540791273117065,-5.205641746520996,-8.252516746520996,-7.205713507937617,-6.165508843958378,-6.815049886154156,-6.705652356091377,-6.11975455157517,-7.472554516047239
096,-4.391475677490234,-2.0399131774902344,-5.875850677490234,-8.555538177490234,-7.758811701234663,-6.690243095159531,-7.469671008497244,-6.532116889822646,-7.290053834556602,-7.851707546040416
097,-4.128574848175049,-1.8941999673843384,-5.628574848175049,-8.706700325012207,-7.159921760634461,-5.957516603171825,-6.902057885086833,-6.5270235537855115,-6.667751186563692,-7.685460526496172
098,-3.7326807975769043,-1.5608057975769043,-5.295180797576904,-7.654555797576904,-7.139119011335424,-6.1529567167162895,-6.638998982962221,-6.4670748708813335,-6.389064899034565,-7.292084541171789
099,-4.11103630065918,-1.9000989198684692,-6.11103630065918,-8.37666130065918,-7.697132455636165,-6.666894651949406,-7.189232227668981,-6.642299294387158,-7.173720700433478,-8.02195137925446
100,-2.9297568798065186,-1.1797568798065186,-4.945382118225098,-7.257882118225098,-6.90654930814344,-5.795761063694954,-6.539232725801412,-6.7344728704283625,-5.961205701183644,-7.386532612144947
101,-4.272486686706543,-1.991236686706543,-6.530299186706543,-8.530299186706543,-6.983520622372453,-7.170209638774395,-6.827210306470079,-6.8115581273632415,-7.358509298515855,-8.02848532795906
