,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.2060546875,-1.3466796875,-6.31640625,-5.96484375,-3.76953125,-3.162109375,-1.3623046875,-7.42578125,-6.40234375,-8.7890625,-1.869140625,-1.447265625,-5.734375,-6.875,-4.140625,-4.68359375,-0.837890625,-5.703125,-4.9765625,-7.0,-2.171875,-1.625,-6.7421875,-7.2578125,-5.4921875,-6.4453125,-1.078125,-5.3671875,-5.328125,-4.765625,-3.232421875,-1.2177734375,-7.0546875,-7.6171875,-6.4765625,-8.03125,-3.349609375,-6.6640625,-6.3203125,-5.65625,-2.556640625,-0.306640625,-6.921875,-7.7890625,-7.1953125,-9.7265625,-4.1640625,-6.484375,-7.78125,-6.3359375,-2.49609375,-0.82470703125,-6.58203125,-7.18359375,-6.73828125,-8.0703125,-3.44140625,-6.30078125,-6.68359375,-5.50390625
1,-1.40625,-1.65625,-6.0390625,-5.34375,-3.28125,-2.869140625,-1.234375,-7.171875,-6.03125,-8.484375,-1.5126953125,-1.3408203125,-5.33203125,-6.74609375,-4.20703125,-4.703125,-1.4345703125,-6.48828125,-5.35546875,-7.08984375,-1.3837890625,-1.7744140625,-5.1796875,-6.0078125,-4.40625,-5.87109375,-0.86767578125,-5.796875,-5.9609375,-5.8828125,-2.17578125,-0.254638671875,-6.32421875,-6.83984375,-6.69921875,-8.234375,-4.29296875,-6.47265625,-7.46484375,-7.08984375,-1.1484375,-0.7109375,-5.0703125,-4.8125,-5.3671875,-7.859375,-2.4921875,-5.7734375,-6.1484375,-6.6015625,-2.501953125,-0.20458984375,-6.3359375,-7.125,-7.375,-9.6640625,-4.25,-6.65625,-7.8203125,-7.625
2,-1.587890625,-1.431640625,-7.06640625,-5.80078125,-3.423828125,-4.09375,-1.072265625,-7.44921875,-6.49609375,-8.28125,-2.126953125,-1.7041015625,-6.4609375,-6.7578125,-4.8125,-5.38671875,-0.673828125,-6.1953125,-5.5546875,-5.7578125,-1.587890625,-0.493896484375,-6.15625,-5.8125,-5.6328125,-6.05078125,-2.478515625,-5.5859375,-5.6953125,-6.4765625,-1.654296875,-0.373291015625,-6.7265625,-6.9609375,-7.671875,-8.7109375,-4.640625,-5.734375,-8.0546875,-7.203125,-3.0859375,-0.64013671875,-6.5,-7.8515625,-7.234375,-8.65625,-4.6328125,-6.5234375,-7.1953125,-6.1328125,-2.73046875,-0.76123046875,-6.87109375,-7.73828125,-7.56640625,-8.125,-3.76953125,-6.60546875,-7.13671875,-5.87890625
3,-1.3427734375,-1.6708984375,-6.0078125,-5.125,-3.380859375,-2.53125,-1.1865234375,-7.328125,-6.078125,-8.703125,-1.8544921875,-1.4794921875,-5.23828125,-7.55078125,-5.03515625,-4.734375,-1.0263671875,-6.25390625,-4.96484375,-7.11328125,-2.57421875,-0.293701171875,-4.28515625,-8.3046875,-4.74609375,-5.859375,-3.48046875,-6.71484375,-4.99609375,-8.140625,-2.62890625,-0.268798828125,-4.48828125,-8.1953125,-4.89453125,-6.0078125,-3.77734375,-6.80859375,-5.27734375,-8.3046875,-2.185546875,-0.263916015625,-5.25,-8.1953125,-5.3828125,-7.4453125,-3.185546875,-6.7265625,-5.609375,-7.546875,-1.6845703125,-0.2626953125,-7.20703125,-7.75390625,-6.45703125,-9.9140625,-4.13671875,-6.77734375,-7.87890625,-8.65625
4,-1.34375,-1.59375,-7.1640625,-5.671875,-4.1328125,-3.98828125,-1.28125,-7.5546875,-7.09375,-8.5234375,-1.9345703125,-0.52783203125,-6.55859375,-7.30078125,-5.96484375,-7.390625,-2.98046875,-6.16796875,-5.57421875,-6.41796875,-1.7109375,-1.4296875,-5.9765625,-5.546875,-6.3125,-7.08984375,-1.7421875,-5.203125,-6.4140625,-5.7421875,-2.63671875,-0.340576171875,-6.39453125,-6.73046875,-6.81640625,-7.54296875,-3.51171875,-6.04296875,-7.19921875,-6.95703125,-2.30859375,-0.40185546875,-6.38671875,-7.15234375,-7.16015625,-7.17578125,-4.17578125,-6.08203125,-7.64453125,-7.26171875,-2.27734375,-0.21533203125,-6.94921875,-7.75390625,-8.28125,-9.5,-5.73828125,-6.38671875,-9.1953125,-7.78515625
5,-1.6484375,-1.6328125,-6.3046875,-5.3359375,-3.34375,-2.66796875,-1.2578125,-7.2578125,-6.4140625,-9.078125,-2.353515625,-2.666015625,-6.0078125,-6.4453125,-3.837890625,-3.875,-0.50927734375,-6.109375,-4.8046875,-6.3359375,-1.568359375,-2.068359375,-5.8671875,-6.703125,-5.1640625,-4.41015625,-0.5693359375,-6.5,-6.1328125,-6.9453125,-1.32421875,-0.76220703125,-6.45703125,-6.70703125,-6.51953125,-6.71875,-1.98046875,-5.69921875,-6.42578125,-6.52734375,-1.091796875,-0.95166015625,-5.6875,-4.6875,-7.6875,-7.046875,-2.357421875,-5.0625,-6.46875,-5.9921875,-1.484375,-0.625,-6.5078125,-5.5390625,-8.046875,-8.9453125,-4.2109375,-5.6953125,-7.03125,-5.421875
6,-1.3046875,-1.4921875,-6.09375,-5.6953125,-3.421875,-2.95703125,-1.3671875,-7.3125,-6.296875,-8.5546875,-1.6796875,-1.5234375,-6.1484375,-7.3125,-4.2734375,-5.80078125,-0.8203125,-6.484375,-4.40625,-6.4609375,-1.8388671875,-1.7919921875,-6.41796875,-7.92578125,-4.75390625,-5.92578125,-1.3701171875,-6.48828125,-4.48046875,-5.76953125,-2.490234375,-0.45849609375,-6.93359375,-8.1328125,-7.23828125,-9.109375,-3.966796875,-6.80078125,-6.91796875,-6.24609375,-2.333984375,-0.2406005859375,-7.0,-7.828125,-7.1015625,-9.4375,-4.2734375,-6.6171875,-7.5078125,-6.96875,-2.03515625,-0.347412109375,-6.65234375,-7.28515625,-7.25390625,-8.75,-4.11328125,-7.08203125,-6.98828125,-7.14453125
7,-1.513671875,-1.873046875,-6.81640625,-6.31640625,-3.763671875,-3.220703125,-1.419921875,-7.43359375,-6.48046875,-8.4140625,-2.46875,-1.9052734375,-5.640625,-7.375,-4.1875,-4.1484375,-0.53125,-6.578125,-4.75,-6.859375,-1.72265625,-1.22265625,-4.28515625,-6.73828125,-4.48046875,-4.7890625,-1.14453125,-5.87890625,-4.65234375,-6.76953125,-2.34375,-0.57861328125,-6.2109375,-7.65625,-5.8046875,-7.65234375,-2.390625,-5.7578125,-4.8515625,-5.4375,-2.306640625,-0.290771484375,-6.328125,-7.0859375,-6.703125,-8.3515625,-3.900390625,-6.109375,-6.7890625,-6.375,-2.068359375,-0.81884765625,-6.0078125,-6.875,-6.03125,-7.6953125,-3.185546875,-6.328125,-5.25,-5.34375
8,-1.6025390625,-1.5400390625,-6.25,-6.4140625,-3.447265625,-3.5,-1.7119140625,-7.296875,-5.71875,-8.65625,-1.8408203125,-0.56005859375,-5.72265625,-6.93359375,-6.01953125,-8.0859375,-2.404296875,-5.58984375,-5.48828125,-6.56640625,-1.9755859375,-0.4287109375,-4.3984375,-6.7890625,-6.8671875,-7.875,-2.943359375,-6.1015625,-6.6015625,-6.9296875,-2.80859375,-0.13623046875,-4.33984375,-7.93359375,-6.68359375,-10.015625,-4.07421875,-7.50390625,-7.21484375,-8.359375,-2.890625,-0.094482421875,-7.6015625,-8.328125,-8.6484375,-10.3515625,-6.0,-7.515625,-9.265625,-8.7421875,-3.287109375,-0.1002197265625,-7.1015625,-8.265625,-8.4375,-11.2421875,-5.65625,-7.3359375,-9.3359375,-9.09375
9,-1.609375,-1.71875,-6.203125,-6.2265625,-3.2734375,-2.896484375,-1.640625,-7.3515625,-6.0078125,-9.0703125,-1.0634765625,-1.0322265625,-4.796875,-6.8671875,-4.6796875,-5.20703125,-1.5634765625,-6.296875,-5.3515625,-8.4140625,-1.60546875,-1.07421875,-4.82421875,-7.14453125,-4.41796875,-4.8515625,-1.30859375,-6.16796875,-4.76953125,-7.73046875,-1.708984375,-1.240234375,-4.390625,-7.4609375,-4.2265625,-3.875,-1.224609375,-6.0078125,-4.5625,-6.9609375,-3.0390625,-2.6171875,-4.9140625,-9.0546875,-3.578125,-3.44921875,-1.3681640625,-6.7265625,-3.9921875,-7.1484375,-2.83984375,-2.66796875,-5.11328125,-8.953125,-3.65234375,-2.09375,-0.81640625,-6.72265625,-3.51953125,-7.53515625
