,agent0_kangaroo,agent1_kangaroo
0,0.346875,0.0572916666666666
1,0.3239583333333333,0.0604166666666666
2,0.2729166666666666,0.0729166666666666
3,0.2947916666666667,0.0583333333333333
4,0.2666666666666666,0.0645833333333333
5,0.2666666666666666,0.0697916666666666
6,0.3302083333333333,0.0645833333333333
7,0.2979166666666666,0.0833333333333333
8,0.3104166666666667,0.1895833333333333
9,0.1697916666666666,0.06770833333333333
