,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.0625,0.0052083333333333,0.0,0.0,0.0,0.0052083333333333
1,0.1145833333333333,0.0833333333333333,0.0364583333333333,0.0052083333333333,0.0,0.0052083333333333
2,0.09375,0.09375,0.0885416666666666,0.0364583333333333,0.0052083333333333,0.0
3,0.0625,0.046875,0.0625,0.0,0.0,0.0
4,0.0729166666666666,0.0520833333333333,0.0677083333333333,0.0052083333333333,0.0,0.0
5,0.0625,0.0729166666666666,0.0625,0.1041666666666666,0.0,0.0052083333333333
6,0.0833333333333333,0.0885416666666666,0.09375,0.0052083333333333,0.0,0.0
7,0.0989583333333333,0.0677083333333333,0.078125,0.0052083333333333,0.0,0.0
8,0.0729166666666666,0.078125,0.0572916666666666,0.0,0.0,0.0
9,0.0520833333333333,0.0677083333333333,0.234375,0.0,0.0,0.0
10,0.1041666666666666,0.1145833333333333,0.046875,0.0,0.0104166666666666,0.0
11,0.0989583333333333,0.0364583333333333,0.03125,0.0,0.0,0.0
12,0.0625,0.0677083333333333,0.15625,0.0104166666666666,0.0,0.0
13,0.1041666666666666,0.046875,0.1197916666666666,0.0104166666666666,0.0052083333333333,0.0416666666666666
14,0.140625,0.1979166666666666,0.03125,0.0989583333333333,0.0,0.0
15,0.09375,0.0572916666666666,0.03125,0.0260416666666666,0.0833333333333333,0.015625
16,0.0572916666666666,0.2135416666666666,0.046875,0.0052083333333333,0.0,0.0
17,0.0989583333333333,0.15625,0.15625,0.109375,0.1145833333333333,0.015625
18,0.109375,0.0625,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0
19,0.0520833333333333,0.234375,0.09375,0.0,0.0,0.005208333333333333
