,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-2.740234375,-1.779296875,-5.21875,-6.4140625,-2.521484375,-1.9892578125,-2.552734375,-7.3828125,-3.982421875,-8.6484375,-1.9267578125,-0.3955078125,-5.48046875,-7.14453125,-5.76953125,-6.95703125,-2.751953125,-5.73828125,-6.36328125,-7.02734375,-1.05859375,-0.97998046875,-5.68359375,-6.66015625,-4.67578125,-5.5234375,-1.79296875,-6.05859375,-5.36328125,-6.43359375,-2.3671875,-0.21142578125,-5.9765625,-7.359375,-6.65625,-9.015625,-4.140625,-6.609375,-8.03125,-8.1171875,-2.01953125,-0.254638671875,-5.95703125,-7.15234375,-6.84765625,-8.640625,-3.81640625,-6.52734375,-8.1015625,-8.296875,-2.751953125,-0.2044677734375,-6.125,-7.59375,-6.859375,-8.078125,-4.1015625,-6.9375,-7.875,-7.8046875
1,-3.751953125,-2.470703125,-7.4609375,-8.2265625,-5.5078125,-3.712890625,-3.033203125,-8.171875,-5.9609375,-6.625,-1.80078125,-0.56640625,-5.88671875,-7.48046875,-6.76171875,-8.578125,-2.69140625,-5.42578125,-6.50390625,-5.15234375,-1.984375,-1.25,-5.2265625,-6.890625,-5.515625,-7.0703125,-1.9921875,-4.9765625,-5.28125,-3.640625,-2.685546875,-2.240234375,-5.28125,-7.1171875,-6.953125,-8.1796875,-2.458984375,-4.859375,-5.8046875,-2.599609375,-2.865234375,-1.873046875,-5.47265625,-6.65234375,-7.44140625,-9.0703125,-2.451171875,-5.16015625,-5.83203125,-2.607421875,-2.544921875,-0.8642578125,-5.58203125,-7.99609375,-7.29296875,-6.9921875,-3.349609375,-5.95703125,-6.00390625,-3.794921875
2,-8.09375,-6.58984375,-9.8828125,-9.0234375,-7.15234375,-6.24609375,-8.5703125,-11.578125,-9.140625,-13.515625,-1.9873046875,-0.97119140625,-5.60546875,-7.50390625,-4.51953125,-4.85546875,-3.564453125,-5.75390625,-6.04296875,-7.49609375,-2.31640625,-1.3720703125,-5.73828125,-6.25390625,-4.54296875,-4.9921875,-3.11328125,-5.19140625,-5.62890625,-6.44921875,-1.9921875,-0.5859375,-6.203125,-6.4453125,-6.3515625,-7.26171875,-3.7578125,-5.5546875,-6.609375,-6.5,-2.451171875,-0.591796875,-6.77734375,-7.88671875,-6.76171875,-7.85546875,-5.24609375,-6.48828125,-7.93359375,-8.1953125,-1.3798828125,-0.442626953125,-5.82421875,-6.46484375,-5.83984375,-7.79296875,-3.396484375,-5.63671875,-7.22265625,-6.95703125
3,-2.263671875,-1.8251953125,-5.78515625,-6.80078125,-2.396484375,-2.447265625,-2.826171875,-7.54296875,-4.08984375,-8.4765625,-1.7060546875,-0.330810546875,-5.74609375,-7.28515625,-5.01953125,-6.78515625,-3.251953125,-6.03515625,-6.53515625,-7.43359375,-1.6376953125,-0.98193359375,-5.54296875,-6.95703125,-4.83203125,-6.1640625,-1.4658203125,-5.65234375,-5.30078125,-5.17578125,-2.50390625,-0.14453125,-6.79296875,-8.2890625,-7.63671875,-10.7734375,-5.30078125,-6.62890625,-9.0078125,-9.015625,-2.158203125,-0.330810546875,-6.48046875,-7.24609375,-7.06640625,-8.9921875,-4.23046875,-6.26171875,-7.47265625,-6.67578125,-3.001953125,-0.28271484375,-5.953125,-7.3125,-6.34375,-7.765625,-3.845703125,-6.515625,-6.96875,-6.890625
4,-2.318359375,-1.5380859375,-5.9453125,-7.2109375,-2.482421875,-3.318359375,-2.279296875,-7.34375,-4.359375,-8.3203125,-1.8486328125,-0.75537109375,-5.19921875,-7.48046875,-3.498046875,-5.0859375,-2.099609375,-6.34765625,-4.52734375,-6.51171875,-1.7666015625,-0.89208984375,-6.15625,-7.484375,-4.015625,-5.02734375,-2.236328125,-6.1796875,-5.0625,-6.8984375,-3.3125,-0.202392578125,-6.3515625,-8.5234375,-6.078125,-8.2265625,-4.2578125,-6.8359375,-7.1875,-7.65625,-3.6640625,-0.21142578125,-6.6796875,-8.4375,-6.859375,-8.7421875,-5.21875,-7.09375,-7.6015625,-7.7109375,-3.5703125,-0.383544921875,-7.0234375,-8.40625,-7.3125,-8.7421875,-5.109375,-6.90625,-7.7109375,-7.3046875
5,-3.408203125,-1.955078125,-6.09765625,-6.98046875,-2.751953125,-2.333984375,-3.470703125,-7.23046875,-3.869140625,-7.77734375,-1.673828125,-1.001953125,-5.58203125,-6.60546875,-3.642578125,-4.55078125,-1.892578125,-6.20703125,-4.19140625,-6.11328125,-2.421875,-0.39111328125,-6.1015625,-7.25,-5.109375,-7.82421875,-2.40625,-5.9296875,-5.265625,-5.7421875,-2.501953125,-0.23583984375,-6.984375,-7.390625,-7.0390625,-9.2734375,-3.712890625,-5.9296875,-7.1171875,-6.1171875,-2.87109375,-0.18310546875,-7.24609375,-8.1875,-7.80078125,-9.828125,-4.58203125,-6.69140625,-8.1015625,-6.41796875,-4.07421875,-1.5107421875,-6.48828125,-7.05859375,-6.76953125,-7.52734375,-3.626953125,-6.69140625,-5.82421875,-3.806640625
6,-2.111328125,-2.111328125,-6.0234375,-7.125,-2.275390625,-3.466796875,-3.173828125,-7.109375,-4.5703125,-9.2890625,-2.515625,-0.8359375,-4.4296875,-7.109375,-3.515625,-4.49609375,-2.03125,-6.2265625,-3.1484375,-6.6015625,-3.087890625,-0.275146484375,-4.8984375,-7.5859375,-4.140625,-6.78125,-2.306640625,-6.5625,-5.4765625,-6.7578125,-3.27734375,-0.21533203125,-4.28515625,-8.0546875,-4.64453125,-6.55859375,-2.69921875,-6.61328125,-6.04296875,-7.88671875,-3.5703125,-0.1171875,-5.4453125,-8.0,-6.2734375,-8.375,-3.9296875,-7.1953125,-6.9609375,-8.1171875,-3.107421875,-0.18505859375,-5.52734375,-7.65234375,-6.35546875,-8.75,-4.16015625,-6.76171875,-7.22265625,-7.48046875
7,-2.29296875,-1.54296875,-5.81640625,-6.48828125,-2.29296875,-3.279296875,-2.85546875,-7.46484375,-4.25390625,-8.8828125,-1.2763671875,-0.77685546875,-6.82421875,-6.99609375,-5.44921875,-6.63671875,-1.9169921875,-5.88671875,-6.69140625,-6.48046875,-1.298828125,-0.45556640625,-6.79296875,-7.16015625,-6.45703125,-7.09765625,-3.595703125,-5.95703125,-7.83203125,-7.34765625,-1.0205078125,-0.53564453125,-7.42578125,-7.27734375,-7.75390625,-8.546875,-4.46484375,-6.35546875,-8.703125,-7.58203125,-1.177734375,-0.521484375,-6.46484375,-6.94921875,-7.04296875,-7.55078125,-3.818359375,-5.93359375,-7.26953125,-7.16015625,-1.2734375,-1.1171875,-5.875,-6.1484375,-5.6484375,-5.40234375,-1.7578125,-5.640625,-5.1640625,-4.8515625
8,-2.318359375,-1.732421875,-6.13671875,-6.35546875,-2.029296875,-2.978515625,-2.716796875,-7.40234375,-4.28515625,-8.6796875,-1.9375,-0.374755859375,-5.203125,-7.8984375,-4.0546875,-6.4140625,-2.65625,-6.390625,-4.9296875,-7.3984375,-2.244140625,-0.35302734375,-5.4140625,-8.09375,-4.28125,-6.0859375,-2.556640625,-6.125,-5.25,-6.734375,-2.287109375,-0.537109375,-5.73828125,-5.90234375,-5.10546875,-7.28125,-2.193359375,-5.87890625,-5.66015625,-5.14453125,-2.353515625,-0.1817626953125,-6.68359375,-7.98046875,-8.046875,-9.4453125,-5.33984375,-6.62109375,-8.9609375,-7.41796875,-2.421875,-0.203125,-6.21875,-7.7265625,-7.59375,-8.1328125,-5.390625,-6.8671875,-8.21875,-7.1171875
9,-2.23046875,-1.76953125,-6.82421875,-5.67578125,-2.63671875,-4.1171875,-3.37890625,-7.36328125,-4.64453125,-8.25,-1.3955078125,-0.55126953125,-6.55859375,-6.89453125,-5.23046875,-5.390625,-2.91015625,-5.96484375,-5.63671875,-6.56640625,-1.9306640625,-0.367919921875,-7.21875,-6.6875,-5.5078125,-6.4921875,-3.203125,-6.0859375,-6.6171875,-5.6015625,-2.626953125,-0.1580810546875,-7.2265625,-7.4375,-7.90625,-9.546875,-5.4140625,-6.7421875,-8.84375,-7.0546875,-2.609375,-0.12548828125,-7.453125,-6.859375,-7.9140625,-10.984375,-5.5,-6.65625,-9.0546875,-7.375,-2.85546875,-0.106201171875,-8.3203125,-6.69921875,-8.3515625,-10.03125,-6.71484375,-7.24609375,-9.6953125,-7.59765625
