,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo
0,0.0,0.0520833333333333,0.0104166666666666
1,0.0,0.0,0.0
2,0.0208333333333333,0.0729166666666666,0.09375
3,0.0,0.0208333333333333,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0416666666666666,0.0
7,0.0104166666666666,0.0104166666666666,0.0208333333333333
8,0.0208333333333333,0.0416666666666666,0.0416666666666666
9,0.0,0.0,0.0
