,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-1.0068359375,-3.9453125,-6.72265625,-6.37109375,-8.203125,-5.15234375
1,-1.498046875,-4.359375,-6.05078125,-7.734375,-7.5078125,-8.8515625
2,-0.6396484375,-2.83203125,-7.0,-7.859375,-9.6875,-9.1328125
3,-0.939453125,-6.15234375,-9.2109375,-10.0,-7.94140625,-8.46875
4,-0.67431640625,-2.955078125,-6.375,-7.171875,-10.171875,-11.859375
5,-0.83447265625,-8.328125,-9.8515625,-9.9765625,-9.9765625,-7.81640625
6,-1.072265625,-3.423828125,-4.4453125,-9.5703125,-9.734375,-8.6796875
7,-1.314453125,-3.51953125,-4.93359375,-7.5078125,-7.8515625,-6.390625
8,-1.154296875,-3.79296875,-4.2265625,-9.125,-10.4453125,-9.21875
9,-0.8466796875,-1.119140625,-1.9423828125,-8.859375,-7.44140625,-8.2265625
10,-1.2646484375,-7.26953125,-7.3125,-7.10546875,-10.125,-9.875
11,-1.283203125,-4.20703125,-7.578125,-8.265625,-9.6796875,-8.8359375
12,-0.75244140625,-3.560546875,-5.19140625,-6.92578125,-7.52734375,-8.0
13,-2.24609375,-3.5546875,-3.27734375,-1.810546875,-7.46484375,-8.9140625
14,-0.93505859375,-2.673828125,-5.69921875,-8.2890625,-8.1640625,-8.203125
15,-0.49609375,-8.1015625,-9.25,-9.25,-9.25,-8.8828125
16,-1.1572265625,-3.18359375,-4.47265625,-7.984375,-7.86328125,-8.796875
17,-0.60791015625,-2.966796875,-8.2578125,-6.12109375,-8.0546875,-8.75
18,-0.94970703125,-4.546875,-4.98046875,-9.3671875,-9.59375,-9.390625
19,-0.947265625,-2.111328125,-6.109375,-8.4453125,-9.7578125,-9.3828125
