,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.0572916666666666,0.0208333333333333,0.0104166666666666,0.0052083333333333,0.0052083333333333,0.015625
1,0.0416666666666666,0.1041666666666666,0.0104166666666666,0.0416666666666666,0.0520833333333333,0.0520833333333333
2,0.0729166666666666,0.015625,0.0208333333333333,0.0052083333333333,0.0260416666666666,0.0104166666666666
3,0.0520833333333333,0.0520833333333333,0.0416666666666666,0.0208333333333333,0.0260416666666666,0.0364583333333333
4,0.0416666666666666,0.03125,0.0364583333333333,0.0416666666666666,0.0104166666666666,0.0364583333333333
5,0.0833333333333333,0.0416666666666666,0.0104166666666666,0.0833333333333333,0.046875,0.0989583333333333
6,0.0416666666666666,0.015625,0.0416666666666666,0.015625,0.0260416666666666,0.0260416666666666
7,0.03125,0.0260416666666666,0.0416666666666666,0.0,0.0104166666666666,0.0104166666666666
8,0.0677083333333333,0.0416666666666666,0.015625,0.0,0.0052083333333333,0.0260416666666666
9,0.0364583333333333,0.0572916666666666,0.0052083333333333,0.0104166666666666,0.0364583333333333,0.09375
10,0.078125,0.0104166666666666,0.0208333333333333,0.0260416666666666,0.0572916666666666,0.1614583333333333
11,0.046875,0.0052083333333333,0.015625,0.0416666666666666,0.0625,0.1041666666666666
12,0.0572916666666666,0.0364583333333333,0.015625,0.046875,0.0052083333333333,0.0729166666666666
13,0.03125,0.0625,0.0260416666666666,0.0208333333333333,0.0208333333333333,0.0885416666666666
14,0.03125,0.0833333333333333,0.046875,0.0729166666666666,0.0364583333333333,0.0572916666666666
15,0.1302083333333333,0.078125,0.0885416666666666,0.0520833333333333,0.0364583333333333,0.0729166666666666
16,0.0520833333333333,0.1041666666666666,0.0364583333333333,0.0364583333333333,0.046875,0.03125
17,0.0260416666666666,0.0104166666666666,0.109375,0.0260416666666666,0.03125,0.0989583333333333
18,0.0572916666666666,0.0625,0.078125,0.0416666666666666,0.1927083333333333,0.046875
19,0.0416666666666666,0.015625,0.0729166666666666,0.0416666666666666,0.0364583333333333,0.036458333333333336
