,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.65283203125,-1.59765625,-1.05078125,-0.4208984375,-0.33935546875,-0.455078125
1,-1.3603515625,-1.0283203125,-1.1904296875,-0.41552734375,-0.41650390625,-0.380615234375
2,-0.76904296875,-1.6904296875,-1.9111328125,-3.083984375,-0.50146484375,-0.248046875
3,-0.818359375,-1.1416015625,-1.763671875,-1.9404296875,-1.8349609375,-0.9326171875
4,-0.67529296875,-0.7958984375,-0.71728515625,-1.388671875,-2.099609375,-1.009765625
5,-0.396240234375,-1.1318359375,-0.85205078125,-0.255859375,-0.255615234375,-0.3701171875
6,-0.951171875,-1.24609375,-2.783203125,-0.309326171875,-0.235107421875,-0.2440185546875
7,-1.00390625,-1.544921875,-1.2041015625,-1.96484375,-0.67919921875,-0.79736328125
8,-1.0185546875,-0.70068359375,-1.9873046875,-1.744140625,-1.3095703125,-0.99169921875
9,-0.8515625,-0.6962890625,-2.83984375,-2.603515625,-1.537109375,-0.32421875
10,-0.87890625,-1.3056640625,-1.48046875,-0.455078125,-0.15576171875,-0.25634765625
11,-1.4892578125,-1.6220703125,-2.576171875,-0.2393798828125,-0.1767578125,-0.273193359375
12,-0.4873046875,-0.80908203125,-0.654296875,-1.40625,-0.8916015625,-0.39990234375
13,-1.203125,-0.337890625,-0.235595703125,-0.2156982421875,-0.2156982421875,-0.253662109375
14,-1.8193359375,-1.546875,-1.458984375,-0.599609375,-0.78125,-0.36328125
15,-0.336669921875,-0.876953125,-0.267822265625,-0.347412109375,-0.92138671875,-1.259765625
16,-0.9736328125,-0.98779296875,-1.1494140625,-0.39794921875,-0.24267578125,-0.322998046875
17,-0.9169921875,-0.227294921875,-0.46240234375,-0.86181640625,-0.861328125,-0.60595703125
18,-0.60986328125,-0.2010498046875,-0.1708984375,-0.134033203125,-0.084228515625,-0.259521484375
19,-0.82666015625,-0.9306640625,-0.8466796875,-0.294189453125,-0.1689453125,-0.3310546875
