,agent0_lion,agent1_lion
0,0.0041666666666666,0.0
1,0.0010416666666666,0.0
2,0.0041666666666666,0.0
3,0.0020833333333333,0.0
4,0.003125,0.0
5,0.0010416666666666,0.0
6,0.0020833333333333,0.0
7,0.0072916666666666,0.0
8,0.0,0.0
9,0.0083333333333333,0.0
