,agent0_koala,agent1_koala
0,0.0510416666666666,0.0239583333333333
1,0.0927083333333333,0.0479166666666666
2,0.0552083333333333,0.046875
3,0.1197916666666666,0.0416666666666666
4,0.0791666666666666,0.0583333333333333
5,0.075,0.0322916666666666
6,0.0572916666666666,0.05
7,0.0916666666666666,0.0427083333333333
8,0.0052083333333333,0.0864583333333333
9,0.0302083333333333,0.014583333333333334
