,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.505859375,-1.51171875,-1.50390625,-0.91796875,-0.484619140625,-0.73681640625
1,-1.8974609375,-1.50390625,-1.759765625,-1.5107421875,-0.5166015625,-0.69384765625
2,-1.0224609375,-0.8037109375,-0.2841796875,-0.36376953125,-0.273681640625,-0.5166015625
3,-0.97412109375,-0.55517578125,-0.298583984375,-0.3056640625,-0.26953125,-0.564453125
4,-1.248046875,-0.9951171875,-0.9931640625,-0.951171875,-1.65625,-1.8330078125
5,-1.2568359375,-0.7421875,-0.29150390625,-0.30126953125,-0.36767578125,-0.477294921875
6,-1.13671875,-0.97607421875,-0.68115234375,-0.29296875,-0.253173828125,-0.336669921875
7,-1.7919921875,-1.65625,-1.9755859375,-2.005859375,-2.833984375,-2.091796875
8,-1.1181640625,-1.5927734375,-1.2822265625,-0.6796875,-1.2587890625,-0.53369140625
9,-1.5458984375,-1.189453125,-1.0166015625,-0.55078125,-0.267822265625,-0.3876953125
10,-1.1044921875,-1.0263671875,-1.22265625,-1.1552734375,-0.9296875,-0.90966796875
11,-1.4033203125,-0.9833984375,-0.853515625,-0.460693359375,-0.39794921875,-0.385009765625
12,-0.310791015625,-0.5546875,-0.290283203125,-0.35400390625,-0.259521484375,-0.228759765625
13,-0.60498046875,-0.431884765625,-0.485107421875,-1.724609375,-1.0263671875,-3.228515625
14,-1.7451171875,-2.103515625,-2.40625,-1.345703125,-0.796875,-1.4423828125
15,-1.478515625,-0.7060546875,-0.3818359375,-0.50439453125,-0.806640625,-0.60107421875
16,-0.9677734375,-1.5634765625,-0.2279052734375,-0.259521484375,-0.1759033203125,-0.413330078125
17,-0.99853515625,-1.259765625,-0.51953125,-0.6953125,-0.435546875,-0.259033203125
18,-0.99462890625,-1.41015625,-0.95458984375,-0.1956787109375,-0.2252197265625,-0.299072265625
19,-1.2783203125,-1.2060546875,-0.82080078125,-0.412109375,-0.19140625,-0.77001953125
