,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.0322265625,-1.2353515625,-1.16015625,-1.2265625,-0.3486328125,-0.73681640625
1,-1.169921875,-1.9169921875,-1.9697265625,-1.626953125,-0.3818359375,-0.69384765625
2,-0.448974609375,-1.2109375,-0.673828125,-0.1649169921875,-0.379150390625,-0.5166015625
3,-0.828125,-1.322265625,-0.67724609375,-0.55078125,-0.6376953125,-0.564453125
4,-1.0830078125,-0.83056640625,-0.91015625,-1.337890625,-1.6298828125,-1.8330078125
5,-1.2392578125,-1.369140625,-0.537109375,-0.525390625,-0.5498046875,-0.477294921875
6,-0.91015625,-1.107421875,-1.0625,-0.2529296875,-0.290771484375,-0.336669921875
7,-1.1396484375,-1.615234375,-1.3916015625,-2.119140625,-3.87109375,-2.091796875
8,-0.88671875,-0.78369140625,-0.7783203125,-0.2529296875,-1.8935546875,-0.53369140625
9,-0.8349609375,-1.0107421875,-1.4833984375,-0.62939453125,-0.38671875,-0.3876953125
10,-0.66015625,-0.77978515625,-0.91064453125,-1.01171875,-1.107421875,-0.90966796875
11,-1.2158203125,-1.109375,-1.0439453125,-0.72314453125,-0.351318359375,-0.385009765625
12,-0.1478271484375,-0.611328125,-0.2607421875,-0.2734375,-0.36865234375,-0.228759765625
13,-0.62646484375,-1.0859375,-0.61572265625,-2.140625,-2.0625,-3.228515625
14,-1.2431640625,-1.8544921875,-3.310546875,-2.2265625,-0.99951171875,-1.4423828125
15,-0.95458984375,-0.53662109375,-0.2393798828125,-0.35400390625,-0.6708984375,-0.60107421875
16,-0.966796875,-2.78125,-0.1951904296875,-0.54345703125,-0.323486328125,-0.413330078125
17,-1.1416015625,-1.9189453125,-1.5830078125,-1.7275390625,-0.3466796875,-0.259033203125
18,-0.95556640625,-1.431640625,-1.5380859375,-0.245849609375,-0.1649169921875,-0.299072265625
19,-0.85498046875,-0.9873046875,-0.89599609375,-0.51513671875,-0.1962890625,-0.77001953125
