,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.0364583333333333,0.03125,0.0104166666666666,0.0364583333333333,0.0208333333333333,0.0052083333333333
1,0.0416666666666666,0.0625,0.0260416666666666,0.0416666666666666,0.0625,0.1041666666666666
2,0.0520833333333333,0.0208333333333333,0.0208333333333333,0.0572916666666666,0.0052083333333333,0.0260416666666666
3,0.0260416666666666,0.03125,0.0364583333333333,0.0520833333333333,0.0416666666666666,0.0833333333333333
4,0.0104166666666666,0.2916666666666667,0.0104166666666666,0.0520833333333333,0.0572916666666666,0.0052083333333333
5,0.0260416666666666,0.046875,0.03125,0.015625,0.0364583333333333,0.0104166666666666
6,0.0572916666666666,0.0572916666666666,0.0729166666666666,0.0572916666666666,0.0989583333333333,0.03125
7,0.0260416666666666,0.0520833333333333,0.0208333333333333,0.0208333333333333,0.0625,0.0260416666666666
8,0.0729166666666666,0.03125,0.0104166666666666,0.0,0.0052083333333333,0.0104166666666666
9,0.0729166666666666,0.0104166666666666,0.03125,0.0416666666666666,0.0625,0.0572916666666666
10,0.0208333333333333,0.0208333333333333,0.0052083333333333,0.0052083333333333,0.0,0.0416666666666666
11,0.09375,0.0364583333333333,0.0364583333333333,0.0,0.015625,0.0
12,0.2135416666666666,0.0260416666666666,0.0260416666666666,0.0208333333333333,0.0208333333333333,0.03125
13,0.0416666666666666,0.0364583333333333,0.265625,0.0208333333333333,0.015625,0.0052083333333333
14,0.0416666666666666,0.0208333333333333,0.0052083333333333,0.0416666666666666,0.0104166666666666,0.0104166666666666
15,0.078125,0.1770833333333333,0.1458333333333333,0.0260416666666666,0.0364583333333333,0.0364583333333333
16,0.03125,0.0416666666666666,0.078125,0.0625,0.140625,0.0625
17,0.015625,0.0208333333333333,0.015625,0.0104166666666666,0.0625,0.0833333333333333
18,0.0677083333333333,0.0052083333333333,0.015625,0.0208333333333333,0.015625,0.0364583333333333
19,0.0572916666666666,0.015625,0.0364583333333333,0.109375,0.03125,0.125
