,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,0.0885416666666666,0.0208333333333333,0.1197916666666666,0.1510416666666666,0.4010416666666667,0.109375
1,0.0364583333333333,0.234375,0.2395833333333333,0.2864583333333333,0.0885416666666666,0.0208333333333333
2,0.140625,0.0364583333333333,0.0833333333333333,0.1510416666666666,0.1197916666666666,0.1041666666666666
3,0.0625,0.03125,0.03125,0.078125,0.0208333333333333,0.0104166666666666
4,0.0885416666666666,0.0625,0.0104166666666666,0.1041666666666666,0.1354166666666666,0.0208333333333333
5,0.1302083333333333,0.1770833333333333,0.0729166666666666,0.0989583333333333,0.0625,0.25
6,0.1145833333333333,0.0989583333333333,0.3385416666666667,0.3385416666666667,0.03125,0.046875
7,0.078125,0.1458333333333333,0.3802083333333333,0.0729166666666666,0.078125,0.015625
8,0.09375,0.0364583333333333,0.0364583333333333,0.078125,0.0572916666666666,0.09375
9,0.1354166666666666,0.03125,0.1875,0.0520833333333333,0.0885416666666666,0.015625
10,0.0833333333333333,0.0729166666666666,0.0260416666666666,0.0416666666666666,0.0364583333333333,0.0208333333333333
11,0.1614583333333333,0.0572916666666666,0.125,0.2864583333333333,0.0364583333333333,0.0625
12,0.109375,0.0260416666666666,0.1197916666666666,0.1302083333333333,0.0885416666666666,0.03125
13,0.15625,0.2083333333333333,0.046875,0.140625,0.0572916666666666,0.0729166666666666
14,0.1510416666666666,0.0677083333333333,0.0416666666666666,0.046875,0.0260416666666666,0.0364583333333333
15,0.15625,0.015625,0.03125,0.0364583333333333,0.0208333333333333,0.0364583333333333
16,0.09375,0.015625,0.1354166666666666,0.2239583333333333,0.2083333333333333,0.0260416666666666
17,0.0885416666666666,0.0416666666666666,0.0260416666666666,0.140625,0.078125,0.03125
18,0.1041666666666666,0.1458333333333333,0.2135416666666666,0.1927083333333333,0.2135416666666666,0.0833333333333333
19,0.0833333333333333,0.0208333333333333,0.015625,0.0677083333333333,0.0520833333333333,0.0
