,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,0.0364583333333333,0.0208333333333333,0.171875,0.1354166666666666,0.4270833333333333,0.0989583333333333
1,0.09375,0.25,0.25,0.046875,0.1510416666666666,0.0364583333333333
2,0.0625,0.0260416666666666,0.1041666666666666,0.1197916666666666,0.171875,0.0989583333333333
3,0.0364583333333333,0.0364583333333333,0.0052083333333333,0.03125,0.0260416666666666,0.0260416666666666
4,0.078125,0.0520833333333333,0.0729166666666666,0.09375,0.1302083333333333,0.03125
5,0.1354166666666666,0.1666666666666666,0.03125,0.046875,0.078125,0.234375
6,0.078125,0.2760416666666667,0.4270833333333333,0.4270833333333333,0.1822916666666666,0.0572916666666666
7,0.1197916666666666,0.109375,0.1145833333333333,0.0729166666666666,0.09375,0.015625
8,0.0989583333333333,0.0364583333333333,0.0729166666666666,0.0989583333333333,0.125,0.1197916666666666
9,0.1041666666666666,0.046875,0.1041666666666666,0.09375,0.0625,0.0052083333333333
10,0.1354166666666666,0.0520833333333333,0.0,0.0364583333333333,0.0416666666666666,0.03125
11,0.0729166666666666,0.0677083333333333,0.1770833333333333,0.1927083333333333,0.1197916666666666,0.0677083333333333
12,0.125,0.078125,0.203125,0.1302083333333333,0.0364583333333333,0.0260416666666666
13,0.1770833333333333,0.1458333333333333,0.1927083333333333,0.1875,0.09375,0.0677083333333333
14,0.09375,0.0729166666666666,0.0416666666666666,0.0625,0.046875,0.046875
15,0.09375,0.0416666666666666,0.09375,0.0520833333333333,0.046875,0.0364583333333333
16,0.0572916666666666,0.1510416666666666,0.109375,0.15625,0.140625,0.0833333333333333
17,0.0416666666666666,0.03125,0.0572916666666666,0.046875,0.046875,0.015625
18,0.0677083333333333,0.09375,0.2291666666666666,0.3489583333333333,0.1614583333333333,0.0625
19,0.0677083333333333,0.0208333333333333,0.0364583333333333,0.0885416666666666,0.0520833333333333,0.041666666666666664
