,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.935546875,-2.12890625,-1.08984375,-1.705078125,-2.015625,-1.8818359375
1,-0.67431640625,-1.517578125,-0.99853515625,-1.0224609375,-1.728515625,-2.57421875
2,-1.1884765625,-1.1474609375,-1.6240234375,-1.8740234375,-2.267578125,-2.177734375
3,-0.576171875,-2.16015625,-2.080078125,-2.5859375,-2.453125,-3.318359375
4,-0.650390625,-0.89404296875,-1.166015625,-1.1357421875,-2.248046875,-2.22265625
5,-0.99462890625,-1.2333984375,-1.63671875,-1.962890625,-4.15234375,-2.515625
6,-2.197265625,-1.4794921875,-0.5849609375,-1.083984375,-2.28515625,-2.1796875
7,-2.34765625,-1.9775390625,-2.296875,-2.158203125,-1.60546875,-2.658203125
8,-0.869140625,-0.8271484375,-0.52001953125,-0.7109375,-1.9990234375,-2.359375
9,-1.14453125,-2.12890625,-2.484375,-2.455078125,-2.591796875,-2.46875
10,-0.67138671875,-0.87646484375,-2.447265625,-2.337890625,-3.01953125,-3.49609375
11,-0.73486328125,-1.2666015625,-0.494140625,-1.15625,-2.048828125,-2.521484375
12,-0.3623046875,-1.80859375,-2.45703125,-4.82421875,-2.38671875,-1.978515625
13,-0.89404296875,-1.31640625,-1.80859375,-1.701171875,-2.248046875,-2.3125
14,-1.0693359375,-1.3466796875,-2.96875,-2.447265625,-2.439453125,-2.2734375
15,-0.51708984375,-1.0517578125,-1.80859375,-2.310546875,-2.45703125,-2.671875
16,-0.361572265625,-2.37890625,-2.326171875,-2.681640625,-2.095703125,-3.017578125
17,-0.873046875,-1.9208984375,-1.916015625,-1.380859375,-2.0546875,-3.33203125
18,-0.9013671875,-1.3330078125,-2.55859375,-2.166015625,-1.4580078125,-1.7470703125
19,-0.82568359375,-1.876953125,-2.87890625,-3.353515625,-3.326171875,-3.037109375
