,agent0_kangaroo,agent1_kangaroo
0,0.046875,0.0703125
1,0.0494791666666666,0.0651041666666666
2,0.015625,0.0911458333333333
3,0.0442708333333333,0.109375
4,0.0494791666666666,0.0598958333333333
5,0.0104166666666666,0.1302083333333333
6,0.046875,0.1328125
7,0.0520833333333333,0.0598958333333333
8,0.0026041666666666,0.0208333333333333
9,0.1015625,0.08333333333333333
