,agent0_elephant,agent1_elephant
0,0.5,0.0833333333333333
1,0.4583333333333333,0.0
2,0.375,0.125
3,0.4583333333333333,0.0833333333333333
4,0.4166666666666667,0.0
5,0.5,0.125
6,0.4166666666666667,0.125
7,0.4166666666666667,0.1302083333333333
8,0.4583333333333333,0.0
9,0.0833333333333333,0.2916666666666667
