,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.46875,0.546875,0.203125,0.1041666666666666,0.0572916666666666,0.1302083333333333
1,0.3229166666666667,0.328125,0.2552083333333333,0.1302083333333333,0.1822916666666666,0.140625
2,0.4375,0.109375,0.0677083333333333,0.1875,0.0833333333333333,0.0989583333333333
3,0.3802083333333333,0.3489583333333333,0.390625,0.0833333333333333,0.3697916666666667,0.1927083333333333
4,0.5104166666666666,0.3333333333333333,0.28125,0.2708333333333333,0.2395833333333333,0.2239583333333333
5,0.375,0.15625,0.1614583333333333,0.1614583333333333,0.0572916666666666,0.0572916666666666
6,0.4583333333333333,0.3072916666666667,0.3802083333333333,0.1354166666666666,0.125,0.046875
7,0.6041666666666666,0.1458333333333333,0.3125,0.125,0.0520833333333333,0.1302083333333333
8,0.4427083333333333,0.2447916666666666,0.2291666666666666,0.5,0.2604166666666667,0.1822916666666666
9,0.3645833333333333,0.1770833333333333,0.171875,0.1458333333333333,0.1510416666666666,0.0416666666666666
10,0.3541666666666667,0.1458333333333333,0.5416666666666666,0.1875,0.09375,0.1302083333333333
11,0.578125,0.6458333333333334,0.421875,0.1822916666666666,0.1666666666666666,0.03125
12,0.3958333333333333,0.234375,0.2916666666666667,0.1041666666666666,0.1666666666666666,0.1458333333333333
13,0.25,0.1875,0.2604166666666667,0.15625,0.1302083333333333,0.203125
14,0.3072916666666667,0.2760416666666667,0.2864583333333333,0.25,0.3229166666666667,0.4791666666666667
15,0.265625,0.3072916666666667,0.1354166666666666,0.1041666666666666,0.3385416666666667,0.2708333333333333
16,0.3854166666666667,0.15625,0.0677083333333333,0.1145833333333333,0.1145833333333333,0.1666666666666666
17,0.3333333333333333,0.1614583333333333,0.1197916666666666,0.1197916666666666,0.125,0.0677083333333333
18,0.46875,0.2916666666666667,0.2552083333333333,0.0885416666666666,0.15625,0.1614583333333333
19,0.3958333333333333,0.328125,0.265625,0.203125,0.1666666666666666,0.015625
