,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.014495849609375,-0.0222320556640625,-0.0343017578125,-0.0423583984375,-0.04730224609375,-0.09710693359375
1,-0.030029296875,-0.0300750732421875,-0.12322998046875,-0.07965087890625,-0.10418701171875,-0.1669921875
2,-0.02435302734375,-0.0953369140625,-0.1646728515625,-0.23291015625,-0.56982421875,-0.318115234375
3,-0.0127105712890625,-0.0239410400390625,-0.0247344970703125,-0.060638427734375,-0.0325927734375,-0.0657958984375
4,-0.0153732299804687,-0.0150222778320312,-0.0311737060546875,-0.0267486572265625,-0.03570556640625,-0.0628662109375
5,-0.014129638671875,-0.060516357421875,-0.048919677734375,-0.06878662109375,-0.1431884765625,-0.1932373046875
6,-0.0182647705078125,-0.036346435546875,-0.0537109375,-0.05963134765625,-0.0692138671875,-0.2044677734375
7,-0.0264739990234375,-0.01617431640625,-0.040557861328125,-0.05267333984375,-0.6298828125,-0.38720703125
8,-0.019439697265625,-0.0533447265625,-0.0770263671875,-0.07293701171875,-0.06365966796875,-0.11328125
9,-0.0170745849609375,-0.038238525390625,-0.06793212890625,-0.233642578125,-0.1214599609375,-0.294189453125
10,-0.01385498046875,-0.027984619140625,-0.0188446044921875,-0.028717041015625,-0.03924560546875,-0.06597900390625
11,-0.0132522583007812,-0.0188751220703125,-0.023345947265625,-0.03143310546875,-0.06622314453125,-0.1361083984375
12,-0.019866943359375,-0.12335205078125,-0.064697265625,-0.0810546875,-0.057525634765625,-0.10345458984375
13,-0.0160064697265625,-0.03729248046875,-0.03045654296875,-0.059326171875,-0.0584716796875,-0.0667724609375
14,-0.023681640625,-0.07623291015625,-0.09112548828125,-0.036285400390625,-0.033843994140625,-0.03955078125
15,-0.0177459716796875,-0.0189056396484375,-0.035888671875,-0.06756591796875,-0.04205322265625,-0.054168701171875
16,-0.01629638671875,-0.03533935546875,-0.0565185546875,-0.059356689453125,-0.061248779296875,-0.080322265625
17,-0.0209503173828125,-0.061370849609375,-0.185546875,-0.198486328125,-0.2459716796875,-0.4609375
18,-0.026153564453125,-0.07318115234375,-0.07427978515625,-0.1468505859375,-0.05224609375,-0.10400390625
19,-0.0138320922851562,-0.051025390625,-0.031463623046875,-0.06573486328125,-0.314453125,-0.640625
