,agent0_elephant,agent1_elephant
0,0.9166666666666666,0.7083333333333334
1,0.9166666666666666,0.5
2,0.875,0.6666666666666666
3,0.8333333333333334,0.5885416666666666
4,0.8333333333333334,0.5833333333333334
5,0.9166666666666666,0.5833333333333334
6,0.9583333333333334,0.6666666666666666
7,0.875,0.6666666666666666
8,0.625,0.0
9,0.5833333333333334,0.2916666666666667
