,agent0_giraffe,agent1_giraffe
0,0.0,0.0822916666666666
1,0.0,0.0708333333333333
2,0.0010416666666666,0.0989583333333333
3,0.0083333333333333,0.0854166666666666
4,0.0,0.0625
5,0.0,0.0791666666666666
6,0.0010416666666666,0.0864583333333333
7,0.0010416666666666,0.0760416666666666
8,0.0802083333333333,0.0
9,0.0114583333333333,0.005208333333333333
