,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.3291015625,-2.330078125,-6.0078125,-6.984375,-2.478515625,-3.15625,-1.3759765625,-6.9296875,-4.9609375,-7.40625,-0.89990234375,-1.2431640625,-5.0703125,-6.796875,-4.1953125,-4.86328125,-1.8056640625,-6.7265625,-4.8046875,-7.0859375,-1.55859375,-1.62109375,-5.89453125,-6.75390625,-4.53515625,-5.578125,-1.23046875,-6.74609375,-4.72265625,-5.31640625,-1.2919921875,-1.5732421875,-5.13671875,-6.65234375,-3.79296875,-6.171875,-0.9794921875,-6.29296875,-4.55078125,-6.11328125,-1.849609375,-1.599609375,-5.6171875,-6.1875,-3.466796875,-4.78515625,-1.474609375,-6.34375,-4.03125,-5.5703125,-3.328125,-0.7978515625,-5.703125,-6.4453125,-5.015625,-6.1171875,-2.328125,-5.5390625,-5.4453125,-4.7578125
1,-1.9921875,-2.6171875,-5.9453125,-7.0390625,-2.3125,-3.333984375,-1.2578125,-6.9765625,-4.8671875,-6.9609375,-1.970703125,-1.017578125,-5.8359375,-7.3828125,-4.3125,-5.45703125,-1.470703125,-5.7265625,-4.796875,-5.3828125,-1.7783203125,-2.123046875,-5.38671875,-6.19921875,-4.64453125,-5.1171875,-0.9658203125,-6.10546875,-4.79296875,-4.62890625,-2.33203125,-0.301513671875,-6.28515625,-7.06640625,-6.31640625,-8.2265625,-3.98046875,-7.03515625,-6.34765625,-6.80859375,-2.6640625,-0.444580078125,-6.703125,-7.6875,-6.9765625,-8.7265625,-4.46875,-6.765625,-6.8984375,-6.625,-2.611328125,-0.2203369140625,-6.828125,-7.5390625,-7.4375,-9.9453125,-4.2734375,-6.8515625,-7.6796875,-7.3203125
2,-1.970703125,-2.291015625,-6.23046875,-6.41015625,-2.462890625,-2.787109375,-1.376953125,-6.77734375,-5.00390625,-6.87109375,-2.509765625,-1.2451171875,-6.41796875,-7.26171875,-6.03515625,-8.046875,-2.150390625,-6.36328125,-5.56640625,-5.27734375,-2.603515625,-0.634765625,-6.45703125,-7.41796875,-6.28515625,-8.765625,-3.166015625,-6.20703125,-6.25390625,-5.96484375,-3.25,-1.9990234375,-7.3984375,-7.390625,-6.5078125,-9.03125,-3.34375,-7.6484375,-5.859375,-6.75,-2.5703125,-0.5693359375,-7.078125,-7.671875,-6.5859375,-8.7265625,-4.09375,-6.7578125,-7.0859375,-7.21875,-2.498046875,-0.57666015625,-6.8515625,-7.234375,-6.5078125,-8.65625,-4.1640625,-7.046875,-6.7578125,-7.28125
3,-1.2939453125,-2.029296875,-5.20703125,-6.20703125,-2.201171875,-2.84375,-1.5908203125,-6.76171875,-4.83984375,-7.62109375,-1.5556640625,-0.9150390625,-4.203125,-7.453125,-3.681640625,-4.3359375,-1.6181640625,-6.2734375,-3.744140625,-6.578125,-1.4384765625,-2.265625,-3.59375,-7.4140625,-3.6328125,-3.291015625,-0.9384765625,-6.8125,-3.4765625,-7.890625,-2.541015625,-0.5341796875,-4.96484375,-7.58984375,-6.35546875,-7.07421875,-4.38671875,-5.94140625,-5.94140625,-6.77734375,-2.642578125,-0.142822265625,-7.07421875,-7.35546875,-9.0,-11.1484375,-5.27734375,-6.69140625,-8.9140625,-7.11328125,-2.208984375,-0.3505859375,-6.40625,-7.0859375,-8.1484375,-9.1171875,-4.4609375,-6.5078125,-7.109375,-6.078125
4,-1.3134765625,-2.015625,-5.5390625,-6.5546875,-2.46875,-2.958984375,-1.6728515625,-6.7578125,-4.890625,-7.375,-1.3857421875,-1.1357421875,-5.30078125,-7.66015625,-4.06640625,-4.4453125,-1.5888671875,-6.63671875,-3.69921875,-6.41796875,-2.794921875,-0.6533203125,-6.59765625,-7.76171875,-6.64453125,-8.3203125,-3.357421875,-6.14453125,-6.28515625,-5.45703125,-2.287109375,-0.5517578125,-7.20703125,-7.33984375,-7.95703125,-9.9453125,-3.873046875,-6.30078125,-7.25390625,-5.30078125,-2.310546875,-0.450439453125,-7.38671875,-8.2578125,-8.015625,-9.84375,-4.44921875,-6.54296875,-7.68359375,-6.07421875,-2.533203125,-0.6123046875,-7.41796875,-8.515625,-8.0390625,-9.1015625,-4.78515625,-6.62890625,-7.67578125,-6.93359375
5,-1.7822265625,-2.953125,-6.3203125,-6.8515625,-2.328125,-3.197265625,-1.0947265625,-6.859375,-4.953125,-6.890625,-2.10546875,-4.02734375,-5.90234375,-5.69921875,-3.44140625,-4.82421875,-1.2138671875,-6.98046875,-3.87890625,-6.01171875,-2.7734375,-1.984375,-5.2734375,-5.0546875,-4.203125,-6.99609375,-1.1484375,-4.828125,-3.6484375,-3.0703125,-2.2421875,-0.6328125,-5.3125,-5.5859375,-5.21875,-8.640625,-2.1640625,-4.875,-5.0859375,-3.953125,-2.544921875,-0.88818359375,-6.30859375,-6.24609375,-6.01171875,-8.046875,-2.123046875,-6.41015625,-5.33984375,-4.39453125,-2.134765625,-0.49365234375,-6.7421875,-7.1875,-7.1796875,-9.3671875,-3.041015625,-6.203125,-7.0859375,-5.734375
6,-1.4365234375,-2.169921875,-5.53125,-6.5625,-2.427734375,-2.541015625,-1.7021484375,-6.765625,-4.7421875,-7.2421875,-1.5205078125,-0.458251953125,-5.52734375,-7.51171875,-6.55078125,-6.55859375,-3.341796875,-6.16796875,-6.49609375,-7.16015625,-2.48828125,-1.31640625,-6.11328125,-7.32421875,-5.53515625,-6.5859375,-2.30078125,-5.99609375,-6.21484375,-7.75390625,-2.478515625,-0.3212890625,-5.484375,-7.8984375,-5.875,-6.32421875,-3.220703125,-6.2578125,-6.2890625,-7.8671875,-2.310546875,-0.372802734375,-6.18359375,-7.95703125,-7.56640625,-7.98828125,-4.40234375,-6.27734375,-7.97265625,-8.0703125,-1.6513671875,-0.57373046875,-6.28515625,-8.1171875,-7.12890625,-7.55078125,-4.27734375,-6.62890625,-7.24609375,-9.0546875
7,-1.7626953125,-2.75390625,-6.02734375,-7.64453125,-2.71484375,-3.396484375,-1.3876953125,-7.17578125,-5.00390625,-7.17578125,-1.767578125,-1.689453125,-5.66796875,-6.94921875,-4.67578125,-6.0234375,-0.75244140625,-6.58984375,-4.75390625,-4.96484375,-2.404296875,-2.857421875,-6.015625,-6.4609375,-4.5703125,-7.01953125,-0.53759765625,-6.6171875,-5.2265625,-4.3359375,-2.6015625,-0.491455078125,-6.96875,-7.890625,-7.078125,-9.4375,-3.7734375,-6.5625,-6.765625,-6.25,-2.91796875,-0.19921875,-7.41796875,-7.37109375,-7.49609375,-10.4921875,-4.55859375,-6.68359375,-7.70703125,-6.94140625,-2.228515625,-0.650390625,-6.92578125,-7.02734375,-7.05078125,-8.6015625,-3.705078125,-6.83203125,-6.01953125,-6.28515625
8,-2.173828125,-2.548828125,-6.125,-8.1171875,-2.619140625,-2.740234375,-1.033203125,-6.9375,-4.5390625,-6.1796875,-3.013671875,-0.81103515625,-6.5546875,-7.7109375,-6.46875,-7.47265625,-3.505859375,-6.5546875,-6.109375,-5.9375,-2.599609375,-0.36572265625,-6.484375,-7.5859375,-6.2734375,-8.5859375,-4.2421875,-6.9609375,-6.375,-6.953125,-2.740234375,-0.1939697265625,-6.7265625,-7.40625,-6.7421875,-9.3046875,-4.5703125,-6.71875,-7.3046875,-7.953125,-2.65625,-0.21875,-7.046875,-7.75,-7.1171875,-9.78125,-4.8671875,-7.21875,-7.59375,-7.6171875,-2.873046875,-0.3115234375,-6.578125,-8.03125,-7.3515625,-9.640625,-4.9609375,-7.1953125,-7.359375,-7.328125
9,-1.7021484375,-1.8740234375,-6.046875,-7.25,-2.607421875,-3.05859375,-1.4208984375,-6.7578125,-5.1171875,-6.921875,-2.83203125,-3.17578125,-5.51953125,-7.73046875,-4.00390625,-4.890625,-0.2626953125,-7.26171875,-3.95703125,-6.68359375,-2.115234375,-1.333984375,-5.80078125,-7.61328125,-4.92578125,-6.1953125,-1.552734375,-5.93359375,-3.849609375,-5.46484375,-1.935546875,-0.373046875,-5.9375,-6.890625,-5.8125,-7.890625,-3.435546875,-6.1953125,-6.109375,-6.5859375,-2.06640625,-0.76953125,-6.17578125,-6.58984375,-6.05859375,-8.2578125,-3.05078125,-6.15234375,-5.73046875,-5.82421875,-2.5546875,-0.6474609375,-6.671875,-7.5390625,-7.1015625,-8.9765625,-3.7890625,-6.6875,-6.6640625,-6.6796875
