,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,0.2083333333333333,0.0520833333333333,0.3854166666666667,0.0,0.0,0.0052083333333333
1,0.0677083333333333,0.0208333333333333,0.0,0.0,0.0,0.0
2,0.1770833333333333,0.3177083333333333,0.0104166666666666,0.0,0.0,0.0052083333333333
3,0.1875,0.0,0.0,0.0,0.0,0.0052083333333333
4,0.0833333333333333,0.046875,0.078125,0.0520833333333333,0.0052083333333333,0.0
5,0.1875,0.0,0.0,0.0,0.0,0.0
6,0.1666666666666666,0.0572916666666666,0.0729166666666666,0.125,0.0,0.0
7,0.234375,0.1510416666666666,0.3802083333333333,0.0520833333333333,0.0260416666666666,0.40625
8,0.1822916666666666,0.203125,0.1875,0.3697916666666667,0.0,0.0
9,0.40625,0.0052083333333333,0.0,0.0,0.0,0.0
10,0.0885416666666666,0.359375,0.34375,0.078125,0.0,0.0052083333333333
11,0.0885416666666666,0.0260416666666666,0.0052083333333333,0.0,0.0,0.0052083333333333
12,0.046875,0.03125,0.0,0.0,0.0,0.0
13,0.0989583333333333,0.0,0.0052083333333333,0.0,0.0,0.0
14,0.4114583333333333,0.0,0.0052083333333333,0.0,0.0,0.0
15,0.1197916666666666,0.0,0.0,0.0,0.0,0.0
16,0.1979166666666666,0.6822916666666666,0.046875,0.0,0.0,0.0
17,0.2239583333333333,0.5572916666666666,0.0,0.0,0.0,0.0
18,0.2395833333333333,0.1770833333333333,0.0,0.015625,0.0,0.0
19,0.1927083333333333,0.0885416666666666,0.4479166666666667,0.0,0.0,0.0
