,agent0_kangaroo,agent1_kangaroo
0,0.0260416666666666,0.0
1,0.028125,0.0
2,0.015625,0.0
3,0.0333333333333333,0.0
4,0.0125,0.0
5,0.0166666666666666,0.0
6,0.01875,0.0
7,0.0270833333333333,0.0
8,0.0,0.0
9,0.0104166666666666,0.0
