,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo
0,0.0,0.0,0.0
1,0.0302083333333333,0.1260416666666666,0.0416666666666666
2,0.0052083333333333,0.0,0.0
3,0.0291666666666666,0.065625,0.0
4,0.0,0.0,0.0
5,0.0,0.0041666666666666,0.0020833333333333
6,0.0,0.0,0.0
7,0.0479166666666666,0.0,0.0
8,0.0,0.0,0.0
9,0.0770833333333333,0.0,0.0
