,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-2.580078125,-5.81640625,-6.53125,-5.89453125,-6.14453125,-6.07421875
1,-3.76171875,-4.671875,-6.37109375,-6.36328125,-6.36328125,-6.59375
