,agent0_penguin,agent1_penguin
0,0.1822916666666666,0.7229166666666667
1,0.1041666666666666,0.7427083333333333
2,0.140625,0.659375
3,0.13125,0.7458333333333333
4,0.1354166666666666,0.7291666666666666
5,0.1135416666666666,0.6958333333333333
6,0.1552083333333333,0.759375
7,0.1291666666666666,0.76875
8,0.0104166666666666,0.815625
9,0.1229166666666666,0.08229166666666667
