,agent0_kangaroo,agent1_kangaroo
0,0.5,0.0833333333333333
1,0.5416666666666666,0.0
2,0.5,0.0
3,0.625,0.0416666666666666
4,0.375,0.0416666666666666
5,0.375,0.0416666666666666
6,0.4166666666666667,0.0
7,0.3333333333333333,0.0416666666666666
8,0.0833333333333333,0.0
9,0.3333333333333333,0.375
