,agent0_elephant,agent1_elephant
0,0.0645833333333333,0.0427083333333333
1,0.1125,0.0541666666666666
2,0.1541666666666666,0.0677083333333333
3,0.1135416666666666,0.0489583333333333
4,0.134375,0.0270833333333333
5,0.1302083333333333,0.0739583333333333
6,0.1364583333333333,0.0708333333333333
7,0.1447916666666666,0.0322916666666666
8,0.1,0.0
9,0.4052083333333333,0.228125
