,agent0_kangaroo,agent1_kangaroo
0,0.19375,0.278125
1,0.2208333333333333,0.353125
2,0.1927083333333333,0.3114583333333333
3,0.2520833333333333,0.334375
4,0.2489583333333333,0.2979166666666666
5,0.2229166666666666,0.290625
6,0.2447916666666666,0.328125
7,0.1927083333333333,0.28125
8,0.1760416666666666,0.0
9,0.1645833333333333,0.0
