,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-3.14453125,-7.2421875,-6.640625,-7.2578125,-6.49609375,-6.8828125
1,-3.19140625,-7.28515625,-5.9609375,-6.51953125,-6.0703125,-6.19140625
